序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
11,000016,*ST康佳A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,2.56,2.488,2.4915,True,True,False,True,2.82,-9.219858156028362,False,49.90958206136133,-0.062236763852261845,-0.09103184400062472,0.057590160296725756,True,False,False,False,2026-07-03,17.0,24.113459342837498,22.671854699504717,26.996668629503056,False,False,,,False,239768.0,162245.2,1.4778125947639744,False,61567500.0,1.5,41.045,2.8112449799196693,7.228915662650591,2.7493477824603745,38.888888888888864,61.111111111111136,False,3.64,False,False,False,False,False,False
12,000017,深中华A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,5.97,5.7,5.817,True,True,False,True,6.67,-10.494752623688159,False,56.384321205639786,0.017838737512026803,0.005383024385345189,0.024911426253363227,True,False,True,False,,,37.62460634353818,31.21102056806758,50.4517778944794,False,False,,,False,128204.0,144589.6,0.8866751135628012,False,77176100.0,2.91,26.52099656357388,1.3582342954159499,6.112054329371822,2.6302217637957637,44.44444444444444,55.55555555555556,False,6.67,False,False,False,False,True,False
13,000019,深粮控股,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,5.97,5.95,5.9565,True,True,False,True,6.19,-3.554119547657522,False,47.198242901952185,-0.05382295132557946,-0.07441047239409138,0.04117504213702383,True,False,False,False,2026-07-02,18.0,14.083208778501636,14.447718212449724,13.35418991060546,False,False,,,False,34605.0,53917.2,0.6418174534285905,False,20678300.0,0.83,24.913614457831326,0.3361344537815114,1.680672268907557,0.22664316293124526,40.00000000000018,59.99999999999982,False,7.83,False,False,False,False,True,False
14,000020,深华发Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,10.18,9.916,10.352500000000001,True,False,False,True,11.57,-12.013828867761458,False,42.120702956363985,-0.469070789414884,-0.5351955397569408,0.13224950068411356,True,False,False,False,2026-07-23,3.0,4.864115685135311,3.827136249643731,6.9380745561184725,False,False,2026-07-21,5.0,True,32824.0,33455.0,0.9811388432222389,False,33684800.0,1.81,18.61038674033149,0.7920792079207928,3.3663366336633653,-1.6662641873943607,61.76470588235322,38.23529411764678,False,16.22,False,False,False,False,True,False
15,000021,深科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,39.56,40.962,47.984500000000004,False,False,False,True,66.2,-40.2416918429003,False,42.55033551130377,-1.9386825638367355,-0.6810718692170288,-2.5152213892394135,False,True,False,False,,,38.63897699039871,40.02632755732689,35.86427585654236,False,False,,,False,1727654.0,1964353.6,0.8795025498464227,False,7082910800.0,10.98,645.0738433515482,-9.98862343572241,7.258248009101245,-17.556711021267287,36.0501567398119,0.0,False,66.2,False,False,False,False,False,False
16,000025,特 力Ａ,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,14.12,13.959999999999999,13.589500000000001,True,True,True,True,14.5,-2.620689655172419,False,52.73322530886566,-0.11564408852943586,-0.2602026811656206,0.2891171852723695,True,False,False,False,2026-07-16,8.0,31.064345824058563,26.509956232917414,40.17312500634086,False,False,2026-07-14,10.0,True,59399.0,55542.8,1.0694275405633134,False,84314700.0,1.51,55.83754966887417,0.3553660270078085,4.264392324093814,3.90374921814635,61.66666666666687,38.33333333333313,False,16.62,False,False,False,True,True,False
17,000026,飞亚达,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,15.9,16.04,18.238999999999997,False,False,False,False,22.86,-30.44619422572178,False,35.38268319250062,-1.2962276584562247,-1.1263612169540025,-0.3397328830044444,False,True,False,False,,,22.098820757976863,24.01468402166044,18.267094230609707,False,False,,,False,42610.0,70061.6,0.6081790881167429,False,68807100.0,1.17,58.80948717948718,-3.6363636363636376,5.03030303030302,-12.824167991666194,34.939759036144544,12.048192771084318,False,27.67,False,False,False,False,True,False
18,000027,深圳能源,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,6.3,6.409999999999999,6.2284999999999995,False,True,True,False,6.59,-4.400606980273142,False,45.526472518679284,-0.08085491655856103,-0.13794687951752696,0.11418392591793186,True,False,False,False,2026-07-15,9.0,19.234022580970947,18.978328728861996,19.745410285188854,False,False,2026-07-14,10.0,True,250399.0,352657.4,0.7100347249199931,False,157671500.0,0.53,297.4933962264151,-1.2539184952978122,1.724137931034488,1.1479489443686337,18.18181818181855,45.45454545454516,False,8.29,False,False,False,False,False,False
19,000028,国药一致,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,20.34,20.428,20.5255,False,False,False,False,22.08,-7.880434782608689,False,48.31959972862525,0.0510915094256319,0.08510125523691417,-0.06801949162256454,False,True,False,False,,,31.965550876380362,34.19815849630405,27.50033563653298,False,False,,,False,20462.0,31909.2,0.6412570669274065,False,41508900.0,0.39,106.43307692307691,-0.4405286343612369,1.6642192853646591,-0.9037538671408789,38.23529411764678,58.82352941176452,False,22.08,False,True,False,False,False,False
20,000029,深深房Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,18.94,19.544,21.3705,False,False,False,False,24.56,-22.882736156351783,False,32.85418440442797,-1.2774806220658057,-1.073020156330783,-0.40892093147004527,False,True,False,False,,,14.115932544213459,18.266235004587724,5.815327623464931,False,False,,,False,64005.0,55612.4,1.1509123864461883,False,123577600.0,0.72,171.63555555555556,-3.070624360286578,7.011258955987723,-11.373154582251226,56.20437956204398,15.328467153284722,False,31.08,False,False,False,False,False,False
21,000030,富奥股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,4.16,4.162000000000001,4.084,False,True,True,False,4.3,-3.255813953488365,False,50.8304808641169,-0.0064050724909447965,-0.03270930600254169,0.052608467023193786,True,False,False,False,2026-07-03,17.0,19.21801123215433,18.920603062972862,19.812827570517264,False,False,2026-07-15,9.0,True,96271.0,106618.2,0.9029509033166946,False,40054800.0,0.58,69.06,0.0,1.4423076923077043,1.8609206660137247,50.0,50.0,False,4.99,False,False,False,False,True,False
22,000031,大悦城,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,2.15,2.12,2.1285,True,True,False,True,2.24,-4.017857142857156,False,45.96907764216152,-0.06526419268925565,-0.08547723980228662,0.04042609422606194,True,False,False,False,2026-07-08,14.0,7.676504943781204,6.421710285321256,10.186094260701099,False,False,2026-07-27,1.0,True,244329.0,342188.8,0.7140181093010642,False,52526600.0,0.57,92.1519298245614,0.4672897196261516,2.3364485981308536,1.0101010101010137,60.00000000000018,39.99999999999982,False,3.17,False,True,False,False,False,False
23,000032,深桑达Ａ,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,14.15,14.772,18.481,False,False,False,False,25.6,-44.7265625,False,32.95993055298251,-1.7573619379997858,-1.1901218657743364,-1.1344801444508987,False,True,False,False,,,7.066006239607979,11.436818171254046,-1.6756176236841576,False,False,,,False,462022.0,479710.0,0.963127722999312,False,670919400.0,4.24,158.2357075471698,-5.917553191489356,6.914893617021284,-23.434879064985665,45.192307692307715,4.807692307692371,False,27.19,False,False,False,False,False,False
24,000034,神州数码,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,25.83,26.938,27.075499999999998,False,False,False,True,30.58,-15.53302812295618,False,46.84083954658452,-0.05525034208890034,0.026213891627185418,-0.16292846743217151,False,True,False,False,,,47.64909187517819,48.537105967227234,45.87306369108012,False,True,,,False,476558.0,819065.0,0.5818317227570462,False,1239418900.0,5.61,220.93028520499107,-4.2624166048925165,3.521126760563378,-4.600099721150118,30.526315789473617,24.210526315789163,False,31.34,False,False,False,False,False,False
25,000035,中国天楹,N 公共环保,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,4.76,4.642,4.585,True,True,True,True,5.18,-8.108108108108107,False,50.05459178810371,-0.1361433029534167,-0.2045604717281079,0.1368343375493824,True,False,False,False,,,10.364579937192335,7.6313217337840635,15.831096344008879,False,False,2026-07-23,3.0,True,503851.0,560111.0,0.8995556237959976,False,237554600.0,2.18,108.97,2.145922746781115,4.72103004291845,3.816793893129767,13.636363636363766,86.36363636363623,True,6.79,False,False,False,False,False,False
26,000036,华联控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,3.93,4.018000000000001,4.208,False,False,False,False,4.97,-20.92555331991951,False,36.91208735806045,-0.2080387389460503,-0.20451737530584083,-0.007042727280418937,False,True,False,False,,,9.994934468222423,11.632579121089684,6.7196451624879,False,False,,,False,198913.0,397416.4,0.5005153285068256,False,78932300.0,1.42,55.58612676056338,-2.481389578163773,3.4739454094292723,-6.6064638783269976,42.85714285714268,7.142857142857324,False,6.43,False,False,False,False,False,False
27,000037,深南电A,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,9.13,9.51,8.919,False,True,True,False,10.7,-14.672897196261669,False,47.78323079136786,-0.09815993353233843,-0.22381173631568482,0.2513036055666928,True,False,False,False,2026-07-16,8.0,26.820086019409292,27.81538179562669,24.829494466974502,False,True,,,False,230494.0,503170.2,0.4580835669520969,False,210035500.0,6.8,30.887573529411764,-0.4362050163576825,4.143947655398026,2.365736069066042,57.89473684210511,36.842105263158146,False,12.91,False,True,False,False,False,False
28,000039,中集集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,8.26,8.241999999999999,7.984999999999999,True,True,True,True,8.6,-3.953488372093022,False,48.39090015586811,-0.22655724635273167,-0.369246338517195,0.2853781843289267,True,False,False,False,2026-07-06,16.0,13.023759715590066,11.025772626388816,17.019733893992562,False,False,2026-07-20,6.0,True,324233.0,473573.2,0.6846523409686189,False,264063300.00000003,1.41,187.27893617021283,0.24271844660193054,2.912621359223282,3.4439574201628096,12.499999999999815,87.50000000000018,True,13.65,False,True,False,True,False,False
29,000042,中洲控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,7.87,7.828,7.803999999999999,True,True,True,False,8.62,-8.700696055684446,False,44.901886960042084,-0.22718463155561786,-0.28503047642723667,0.11569168974323762,True,False,False,False,2026-07-14,10.0,18.971072525003034,19.754749611007654,17.403718352993792,False,False,,,False,40372.0,63914.2,0.6316593182735605,False,31832600.000000004,0.61,52.18459016393443,0.2547770700636942,2.4203821656051003,0.8457201435161549,68.42105263157875,31.57894736842125,False,10.49,False,False,False,False,True,False
30,000045,深纺织Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,9.96,9.072,9.3735,True,True,False,True,10.64,-6.390977443609019,False,55.22535304582042,-0.37415410569932206,-0.47224713936713913,0.19618606733563415,True,False,False,False,2026-07-27,1.0,11.716189785790789,7.050051441821997,21.048466473728375,False,False,2026-07-23,3.0,True,122601.0,53782.4,2.2795747307669423,True,120171600.0,2.68,44.84014925373133,10.055248618784528,7.403314917127091,6.257001120179238,0.0,100.0,True,12.75,False,False,False,False,True,True
31,000048,京基智农,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,18.13,18.57,20.703,False,False,False,False,26.38,-31.273692191053833,False,42.61144681143385,-0.25478159288946145,0.28673090123250294,-1.083024988243929,False,True,False,False,,,44.4515517312171,48.60865760162563,36.13733999040004,False,False,,,False,100488.0,210623.6,0.47709753322989445,False,184779000.0,1.9,97.2521052631579,-2.788203753351204,6.595174262734588,-12.428150509587985,62.601626016260106,21.95121951219508,False,26.38,False,False,False,False,False,False
32,000049,德赛电池,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,24.49,24.163999999999998,24.186,True,True,False,True,25.49,-3.9231071008238527,False,51.805333044492876,-0.06004219501054564,-0.14724564878352125,0.17440690754595123,True,False,False,False,,,22.028913280874207,20.38179481573393,25.32315021115476,False,False,,,False,77182.0,85544.4,0.9022449160903578,False,188338900.0,2.01,93.70094527363186,-0.7698541329011377,2.106969205834682,1.2569254940874823,40.38461538461558,59.615384615384414,False,29.95,False,False,False,False,True,False
33,000050,深天马Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,6.33,6.284000000000001,7.3325000000000005,True,False,False,False,10.41,-39.19308357348703,False,33.929820160339645,-0.6591053669241687,-0.5699683670898188,-0.17827399966869972,False,True,False,False,,,4.91971515641166,5.0960992912819165,4.566946886671147,False,False,,,False,302410.0,293553.6,1.030169618086782,False,190600500.0,1.24,153.7100806451613,0.9569377990430672,3.5087719298245714,-13.672008182748044,31.818181818181856,68.18181818181814,False,10.99,False,False,False,False,False,False
34,000055,方大集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,3.32,3.272,3.2880000000000003,True,True,False,True,3.5,-5.142857142857148,False,48.27556146991037,-0.06022459435287075,-0.07521678942582832,0.02998439014591514,True,False,False,False,2026-07-15,9.0,11.703434812816901,10.759211661667992,13.59188111511472,False,False,2026-07-27,1.0,True,85834.0,102928.0,0.8339227421109902,False,28441600.0,1.27,22.39496062992126,0.911854103343468,2.4316109422492422,0.9732360097323475,25.0,75.0,True,4.44,False,False,False,False,False,False
35,000056,*ST皇庭,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,1.89,1.8619999999999997,2.027,True,False,False,True,2.42,-21.900826446280995,False,47.55067516238896,-0.024062295823081392,0.005435165594484204,-0.05899492283513119,False,True,False,False,,,53.13545475822743,52.867217333166764,53.67192960834876,True,False,,,False,162221.0,196991.4,0.8234928022238535,False,31061200.0,1.8,17.25622222222222,0.0,5.820105820105813,-6.75875678342379,63.63636363636377,36.36363636363624,False,2.42,False,True,False,False,True,False
36,000058,深 赛 格,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,6.27,6.13,6.1245,True,True,True,True,6.38,-1.724137931034488,False,49.42361986585241,-0.12946023769066972,-0.18615371149894203,0.11338694761654461,True,False,False,False,2026-07-03,17.0,10.31059056369119,8.612660552051258,13.706450586971052,False,False,2026-07-27,1.0,True,65311.0,76100.6,0.8582192518850048,False,40816100.0,0.66,61.84257575757575,1.4563106796116498,2.9126213592232966,2.3757041391133855,22.22222222222228,77.77777777777773,True,8.56,False,False,False,False,False,False
37,000059,华锦股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,4.56,4.554,4.3195,True,True,True,True,4.66,-2.1459227467811273,False,57.97791106564418,0.07589016219521749,0.02942122092484959,0.0929378825407358,True,False,False,False,2026-07-01,19.0,35.579171053727016,32.04030755844804,42.65689804428497,False,False,,,False,210871.0,308483.0,0.6835741353656442,False,95294700.0,1.32,72.19295454545454,0.219780219780219,2.4175824175824245,5.567774047922212,9.090909090909678,90.90909090909032,True,5.75,False,False,False,True,False,False
38,000060,中金岭南,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,6.17,6.25,6.5145,False,False,False,False,7.9,-21.898734177215196,False,40.69640878237689,-0.3210593685503511,-0.3293527250435825,0.01658671298646275,True,False,False,False,2026-07-27,1.0,17.352773537837653,17.970342472050206,16.11763566941255,False,False,,,False,655046.0,1135581.6,0.5768374549217775,False,403803500.0,1.47,274.6962585034014,-1.5948963317384268,1.435406698564591,-5.288203238928545,44.44444444444456,55.55555555555544,False,8.86,False,False,False,False,True,False
39,000061,农 产 品,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,5.67,5.636,5.654,True,True,False,False,5.88,-3.571428571428571,False,47.16411037806566,-0.07140579066590913,-0.09784222624695815,0.052872871162098045,True,False,False,False,2026-06-30,20.0,12.189053795137236,11.813880761199293,12.939399863013122,True,False,2026-07-28,0.0,True,126608.0,203457.0,0.6222838241004242,False,71655800.0,0.71,100.923661971831,0.7104795737122638,1.9538188277087092,0.28298549699327935,18.18181818181855,81.81818181818144,True,7.55,False,False,False,False,False,False
40,000062,深圳华强,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,21.41,21.976,26.869,False,False,False,False,34.2,-37.397660818713454,False,30.057468750885548,-2.6921053353872573,-2.184333232442212,-1.015544205890091,False,True,False,False,,,6.1831224205837705,9.278724696711958,-0.008082131672605186,False,False,,,False,185214.0,265116.0,0.6986149459104694,False,399913100.0,1.77,225.939604519774,-3.0344202898550665,3.125000000000006,-20.317094048903943,34.7826086956524,20.289855072463816,False,40.13,False,False,False,False,False,False
41,000063,中兴通讯,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,34.03,35.540000000000006,37.0195,False,False,False,False,43.0,-20.860465116279066,False,41.57953099536611,-0.6225456092098653,-0.20540875544469012,-0.8342737075303505,False,True,False,False,,,29.907464703023567,36.99810129538299,15.72619151830473,False,False,,,False,1472400.0,2643036.6,0.5570864966455629,False,5050545800.0,3.66,1379.9305464480874,-3.460992907801419,2.638297872340425,-8.07547373681438,41.935483870967815,8.602150537634227,False,43.0,False,True,False,False,False,False
42,000065,北方国际,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,9.04,9.088000000000001,9.1015,False,False,False,False,10.03,-9.870388833499504,False,39.33946964794658,-0.5148156748856731,-0.6465866996631532,0.2635420495549601,True,False,False,False,2026-07-20,6.0,7.7907040642718,7.229925874291382,8.912260444232636,False,False,2026-07-15,9.0,True,108850.0,136887.6,0.7951779416104892,False,98400900.0,1.12,87.85794642857141,-1.5250544662309462,1.525054466230943,-0.6757127945943038,57.14285714285696,35.71428571428481,False,13.96,False,True,False,False,False,False
43,000066,中国长城,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,14.37,14.812000000000001,16.731,False,False,False,False,20.4,-29.558823529411764,False,36.41095819314906,-0.9900260136694907,-0.7303477926666957,-0.5193564420055901,False,True,False,False,,,9.466021463023534,11.997737926623188,4.402588535824226,False,False,,,False,950273.0,1420473.8,0.6689831237999603,False,1385585500.0,2.95,469.69,-3.36247478143914,4.5729657027572275,-14.111529496144895,48.52941176470591,8.823529411764522,False,25.74,False,False,False,False,False,False
44,000068,华控赛格,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,2.71,2.6420000000000003,2.7354999999999996,True,False,False,True,3.35,-19.1044776119403,False,44.50657820240534,-0.11777886757498512,-0.1369945120196035,0.03843128888923675,True,False,False,False,2026-07-24,2.0,11.041848610715675,8.644440257689162,15.836665316768702,False,False,2026-07-23,3.0,True,118061.0,134102.6,0.8803781582161717,False,31941500.0,1.17,27.300427350427352,0.743494423791824,2.6022304832713696,-0.932187899835483,28.571428571428665,71.42857142857135,True,4.22,False,False,False,False,False,False
45,000069,华侨城Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,1.68,1.6780000000000002,1.6675,True,True,True,True,1.75,-4.0000000000000036,False,46.62745451954797,-0.030044668399101804,-0.042298191106247905,0.024507045414292203,True,False,False,False,2026-07-03,17.0,11.7323042597887,11.176841289885429,12.843230199595244,True,False,2026-07-28,0.0,True,426279.0,484753.4,0.8793728935165798,False,71622100.0,0.62,115.51951612903225,0.5988023952095745,2.3952095808383254,0.7496251874062941,50.0,50.0,False,2.31,False,False,False,False,False,False
46,000070,特发信息,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,13.03,13.347999999999999,15.792499999999999,False,False,False,False,21.0,-37.952380952380956,False,34.618098251070805,-1.7179618872495688,-1.4865275496588475,-0.4628686751814426,False,True,False,False,,,11.872198023654859,12.871767763560106,9.873058543844362,False,False,,,False,448165.0,558419.4,0.8025598680848122,False,601184400.0,5.23,114.94921606118545,-4.612005856515378,6.881405563689601,-17.492480607883486,40.42553191489372,7.446808510638143,False,26.05,False,False,False,False,False,False
47,000078,ST海王,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,True,2026-07-28,1.67,1.6179999999999999,1.7725000000000002,True,False,False,True,2.3,-27.391304347826086,False,47.347770094225964,-0.024650413059766008,0.005211104023648185,-0.059723034166828386,False,True,False,False,,,13.6881839515561,15.594659433223525,9.875232988221253,False,False,,,False,1205853.0,1359991.0,0.8866624852664466,False,200619199.99999997,4.59,43.70788671023965,5.031446540880502,8.805031446540875,-5.782792665726389,35.71428571428577,64.28571428571422,False,3.44,False,False,False,False,False,False
