序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
11,000016,*ST康佳A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,2.47,2.5060000000000002,2.4945,False,False,True,True,2.82,-12.411347517730485,False,45.7548298125421,-0.051687332291828536,-0.07709059306942928,0.05080652155520149,True,False,False,False,2026-07-03,19.0,24.12450044888837,23.714935725760853,24.943629895143403,False,False,,,False,189861.0,172873.4,1.0982661300119048,False,47831700.0,1.19,40.19470588235294,-3.137254901960773,4.705882352941163,-0.9821607536580376,41.666666666666636,0.0,False,3.64,False,True,False,False,False,False
12,000017,深中华A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,5.82,5.894,5.8035,False,True,True,True,6.67,-12.743628185907042,False,52.534331406850974,0.04270597360751971,0.018330856160055795,0.04875023489492783,True,False,False,False,2026-07-28,2.0,41.970063137093646,37.13930520680777,51.6315789976654,False,False,,,False,100749.0,136357.2,0.7388608742332637,False,60000300.0,2.29,26.201004366812224,-2.8380634390651083,4.507512520868121,0.284311191522368,33.33333333333323,3.703703703703947,False,6.67,False,False,False,False,True,False
13,000019,深粮控股,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,6.08,5.982,5.9775,True,True,True,True,6.19,-1.777059773828761,False,52.236285504170034,-0.03294525449132113,-0.06128328530959812,0.056676061636553976,True,False,False,False,2026-07-02,20.0,16.07210959074197,15.112274663717779,17.99177944479035,False,False,2026-07-29,1.0,True,68159.0,45043.8,1.513171624063689,False,41561400.0,1.64,25.342317073170733,0.6622516556291425,2.3178807947019964,1.714763697197826,57.14285714285696,42.85714285714304,False,7.81,False,False,False,False,True,False
14,000020,深华发Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,10.37,10.15,10.2765,True,True,False,True,11.57,-10.371650821089032,False,45.80166846406614,-0.3668871357662855,-0.4822677548880854,0.23076123824359973,True,False,False,False,2026-07-23,5.0,6.253625411383967,5.048981841422894,8.662912551306112,False,False,2026-07-21,7.0,True,53477.0,28527.6,1.8745705912870345,True,56060300.0,2.95,19.003491525423726,0.09652509652509078,5.0193050193050155,0.9098428453267046,73.07692307692328,26.92307692307671,False,16.15,False,False,False,False,True,False
15,000021,深科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,36.42,40.414,45.8985,False,False,False,False,61.86,-41.12512124151309,False,39.26569557737795,-2.383190390208327,-1.237961930949375,-2.290456918517904,False,True,False,False,,,34.341635108166265,37.65507965289887,27.714746018701064,False,False,,,False,1592658.0,1879265.8,0.8474894823286838,False,5981223800.0,10.12,591.0300197628459,-9.290161892901615,8.244084682440835,-20.65100166672113,28.096676737160152,4.531722054380628,False,66.2,False,False,False,False,True,False
16,000025,特 力Ａ,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,15.64,14.437999999999999,13.7185,True,True,True,True,14.5,7.8620689655172455,True,69.5534234159966,0.06969008715112324,-0.1647049325399508,0.4687900393821481,True,False,False,False,2026-07-16,10.0,47.699462963678315,35.21352680940338,72.67133527222818,False,False,,,False,146365.0,58708.4,2.4930844649147312,True,223174700.0,3.73,59.832359249329755,9.985935302391002,10.61884669479606,14.006633378284796,0.0,100.0,True,16.57,False,False,False,False,True,True
17,000026,飞亚达,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,16.2,16.125999999999998,17.7405,True,False,False,True,22.86,-29.13385826771654,False,37.73298565039834,-1.2199848478124125,-1.1674332211553715,-0.10510325331408188,False,True,False,False,,,22.054459330951136,22.89950212607167,20.36437374071007,False,False,,,False,104043.0,49411.0,2.1056647305255916,True,171953200.0,2.85,60.33445614035087,0.6211180124223503,8.198757763975156,-8.683520757588576,81.06060606060606,18.939393939393938,False,27.67,False,False,False,False,True,False
18,000027,深圳能源,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,6.47,6.382,6.2505,True,True,True,False,6.59,-1.8209408194233705,False,51.75034121482481,-0.052077612610250235,-0.10941048136142933,0.1146657375023582,True,False,False,False,2026-07-15,11.0,21.44283033794389,20.077998246431346,24.172494520968975,False,False,,,False,275666.0,280081.4,0.9842352973099963,False,177149100.0,0.58,305.42948275862074,0.6220839813374734,2.1772939346811913,3.5117190624750028,14.285714285714556,85.71428571428544,True,8.29,False,False,False,False,False,False
19,000028,国药一致,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,21.0,20.54,20.663999999999998,True,True,False,True,22.08,-4.89130434782608,False,55.84087633497822,0.09697241519123878,0.08457537186548432,0.024794086651508923,True,False,True,False,,,36.6733339672629,34.967566189563236,40.08486952266223,True,False,,,False,29511.0,24968.6,1.1819244971684437,False,61735600.00000001,0.56,110.24214285714287,1.1073663938372613,1.8777082330283918,1.6260162601626118,15.384615384615174,84.61538461538483,True,22.08,False,True,False,False,False,False
20,000029,深深房Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,19.5,19.47,21.1415,True,False,False,False,24.56,-20.602605863192178,False,38.49411640810155,-1.1924924506023764,-1.1187165682300142,-0.14755176474472442,False,True,False,False,,,14.899151724859117,16.53481310350809,11.627828967561172,False,False,,,False,66426.0,64085.2,1.0365263742642608,False,131336400.0,0.74,177.48162162162163,-3.129657228017879,4.967709885742673,-7.76434973866566,24.0000000000002,23.999999999999844,False,31.08,False,False,False,False,False,False
21,000030,富奥股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,4.28,4.194000000000001,4.1135,True,True,True,True,4.3,-0.46511627906975755,False,57.45450470934707,0.012263758555527637,-0.01811511170144628,0.06075774051394783,True,False,False,False,2026-07-03,19.0,22.39970218385514,20.472938838591254,26.253228874382913,False,False,,,False,122870.0,89683.2,1.3700447798472848,False,52549200.0,0.74,71.01243243243243,0.9433962264151052,2.122641509433959,4.047647988331107,44.44444444444456,55.55555555555544,False,4.98,False,False,False,False,True,False
22,000031,大悦城,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,2.19,2.146,2.1310000000000002,True,True,True,True,2.24,-2.232142857142869,False,49.29685114819727,-0.047146898647632884,-0.07300843748973945,0.05172307768421314,True,False,False,False,2026-07-08,16.0,11.209050930434548,8.767339894622006,16.09247300205963,False,False,2026-07-27,3.0,True,299550.0,297214.0,1.0078596566783529,False,66037200.0,0.7,94.33885714285715,0.0,4.109589041095884,2.7686532144532947,66.66666666666683,33.33333333333317,False,3.17,False,True,False,False,True,False
23,000032,深桑达Ａ,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,12.31,13.844,17.479999999999997,False,False,False,False,23.52,-47.66156462585034,False,28.27081426633235,-1.9940515260295903,-1.4557578384949577,-1.0765873750692654,False,True,False,False,,,3.7884899059295614,7.541889973168163,-3.718310228547642,False,False,,,False,880648.0,443054.4,1.9876746512392156,True,1124051100.0,7.25,155.04153103448277,-9.285187914517312,10.906411201179061,-29.57665903890159,13.513513513513479,6.081081081081077,False,27.19,False,False,False,False,False,False
24,000034,神州数码,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,23.33,25.625999999999998,26.756,False,False,False,False,30.58,-23.708306082406803,False,38.88491971122156,-0.38626768277755374,-0.08491387414066345,-0.6027076172737806,False,True,False,False,,,33.59215708742311,42.435901133242275,15.904668995784775,False,False,,,False,529866.0,620133.4,0.8544387385036832,False,1274800000.0,6.24,204.2948717948718,-7.859399684044243,8.807266982622435,-12.804604574674846,2.2421524663677443,0.44843049327345325,False,31.34,False,False,False,False,False,False
25,000035,中国天楹,N 公共环保,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,5.01,4.795999999999999,4.609,True,True,True,True,5.18,-3.281853281853281,False,57.37612587585078,-0.06173142383773644,-0.15868144715863694,0.193900046641801,True,False,False,False,,,16.30410134719808,11.882474488681423,25.147355064231395,False,False,2026-07-23,5.0,True,546552.0,639521.6,0.8546263331840551,False,274720500.0,2.36,116.40699152542373,0.6024096385542022,3.4136546184738936,8.700368843566931,58.823529411765044,41.176470588234956,False,6.77,False,False,False,False,True,False
26,000036,华联控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,3.86,3.9539999999999997,4.164,False,False,False,False,4.97,-22.334004024144868,False,36.4152656572116,-0.20705569469342944,-0.20463447383450825,-0.004842441717842372,False,True,False,True,2026-07-29,1.0,8.351658117731155,10.202827822976863,4.64931870723974,False,False,,,False,320595.0,237659.4,1.3489683134771864,False,125435200.0,2.29,54.775196506550216,-3.7406483790523692,5.236907730673327,-7.300672430355423,33.33333333333341,19.047619047619026,False,6.43,False,False,False,False,False,False
27,000037,深南电A,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,9.0,9.108,8.937000000000001,False,True,True,False,10.7,-15.887850467289713,False,46.55811839837433,-0.10086470881236842,-0.1775161585129321,0.15330289940112735,True,False,False,False,2026-07-16,10.0,24.840913651700983,26.566098652929952,21.390543649243043,False,False,,,False,230962.0,361844.8,0.6382902282967725,False,208864100.0,6.81,30.670205580029368,-2.9126213592232997,4.8543689320388275,0.7049345417925348,42.22222222222218,35.55555555555564,False,12.91,False,True,False,False,False,False
28,000039,中集集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,8.7,8.398,8.0575,True,True,True,True,8.78,-0.9111617312072902,False,55.55043109724871,-0.10874921676163218,-0.2839064371508333,0.35031444077840224,True,False,False,False,2026-07-06,18.0,17.62370242786213,14.282405385042855,24.306296513500687,False,False,2026-07-20,8.0,True,449910.0,453405.0,0.992291659774374,False,393811500.0,1.95,201.9546153846154,0.0,3.6781609195402334,7.9739373254731625,65.62500000000021,34.374999999999794,False,13.65,False,False,False,False,True,False
29,000042,中洲控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,8.06,7.92,7.8575,True,True,True,True,8.62,-6.496519721577712,False,48.406331749636216,-0.17223893345105967,-0.24834312862956248,0.15220839035700562,True,False,False,False,2026-07-14,12.0,22.45765088890465,20.973878194981513,25.425196276750917,False,False,,,False,53553.0,47422.4,1.1292764600695029,False,43504100.0,0.81,53.70876543209876,-0.24752475247524774,2.8465346534653517,2.5771555838371056,60.86956521739144,17.391304347826456,False,10.49,False,False,False,False,True,False
30,000045,深纺织Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,9.52,9.370000000000001,9.309999999999999,True,True,True,True,10.39,-8.373435996150153,False,48.36590713027837,-0.27597144063727086,-0.4083816991271304,0.2648205169797191,True,False,False,False,2026-07-27,3.0,14.472259898117075,10.970313863340282,21.476151967670663,False,False,2026-07-23,5.0,True,116514.0,87187.8,1.3363566921060057,False,111912099.99999999,2.55,43.88709803921568,-0.6263048016701522,2.296450939457209,2.2556390977443703,95.45454545454557,4.545454545454435,False,12.75,False,True,True,False,True,True
31,000048,京基智农,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,17.1,18.006,20.220499999999998,False,False,False,False,26.38,-35.17816527672478,False,38.52479168474611,-0.4869772596260873,0.031402475850474496,-1.0367594709531236,False,True,False,False,,,39.963334023343194,44.52643689776793,30.837128274493722,False,False,,,False,184161.0,136852.6,1.3456887191036195,False,316443700.0,3.48,90.93209770114943,-5.577029265599109,11.319712865819973,-15.432358250290529,25.3658536585366,36.58536585365859,False,26.38,False,True,False,False,True,False
32,000049,德赛电池,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,24.34,24.389999999999997,24.258000000000003,False,True,True,True,25.49,-4.511573165947425,False,50.4302250260971,0.002528993026277959,-0.09435211480107518,0.19376221565470628,True,False,False,False,,,23.589711489021425,22.258108140009863,26.25291818704455,False,False,,,False,112529.0,87508.8,1.285916387837566,False,275281600.0,2.93,93.95276450511946,-1.8943974203949998,4.191858121725122,0.33803281391704665,25.961538461538698,50.96153846153844,False,29.23,False,False,False,False,True,False
33,000050,深天马Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,6.45,6.354,7.018000000000001,True,False,False,True,10.3,-37.37864077669903,False,37.148361470532414,-0.5884283686509368,-0.5813535588218482,-0.014149619658177182,False,True,False,False,,,7.326831876703001,6.229173353840463,9.522148922428078,False,False,2026-07-29,1.0,True,364315.0,285754.6,1.274922608419952,False,235574800.0,1.5,157.04986666666667,-1.82648401826484,2.739726027397256,-8.093473924194933,22.22222222222228,50.0,False,10.99,False,False,False,False,False,False
34,000055,方大集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,3.34,3.3120000000000003,3.287,True,True,True,True,3.48,-4.02298850574713,False,49.2203205744634,-0.040503036342013576,-0.06372352111043755,0.046440969536847954,True,False,False,False,2026-07-15,11.0,15.125190705766215,13.084161839844905,19.207248437608836,False,False,2026-07-27,3.0,True,107900.0,95139.8,1.1341205257946727,False,36479700.0,1.6,22.7998125,-1.764705882352946,3.823529411764716,1.6124125342257358,61.53846153846143,15.384615384615358,False,4.44,False,False,False,False,False,False
35,000056,*ST皇庭,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,1.83,1.8780000000000001,1.9925000000000002,False,False,False,False,2.42,-24.38016528925619,False,44.1124232082085,-0.027090928170754536,-0.005582823034194687,-0.0430162102731197,False,True,False,False,,,52.485653207094764,52.97890433789547,51.49915094549334,False,True,,,False,153197.0,158955.6,0.9637722735153715,False,28590400.0,1.7,16.817882352941176,-3.6842105263157787,5.263157894736835,-8.155583437892098,20.000000000000046,0.0,False,2.42,False,True,False,False,True,False
36,000058,深 赛 格,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,6.6,6.305999999999999,6.153499999999999,True,True,True,True,6.52,1.2269938650306762,True,59.88029804227443,-0.05364291501331575,-0.14473570504860878,0.18218558007058605,True,False,False,False,2026-07-03,19.0,18.512832953908433,13.184663147988841,29.16917256574762,False,False,2026-07-27,3.0,True,136710.0,76776.2,1.7806299347975023,False,90340200.0,1.39,64.99294964028778,1.8518518518518379,4.475308641975309,7.256033151864799,55.172413793103495,44.827586206896505,False,8.56,False,True,False,False,True,False
37,000059,华锦股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,4.66,4.578,4.372999999999999,True,True,True,True,4.66,0.0,False,61.34276750546654,0.09276642166678872,0.05084041203169748,0.08385201927018249,True,False,False,False,,,41.541120252664435,36.702285902865675,51.21878895226196,False,False,,,False,216781.0,256857.0,0.843975441588121,False,100543300.0,1.36,73.92889705882352,0.8658008658008587,2.8138528138528307,6.563000228675985,23.07692307692313,76.92307692307688,True,5.69,False,False,False,True,False,False
38,000060,中金岭南,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,6.23,6.214,6.3925,True,False,False,False,7.9,-21.139240506329113,False,42.27467403874276,-0.285185659307472,-0.315849848171414,0.06132837772788402,True,False,False,False,2026-07-27,3.0,18.024843794704328,18.024214741853925,18.026101900405138,False,False,2026-07-29,1.0,True,920535.0,908784.6,1.012929796565655,False,575824800.0,2.07,278.176231884058,-0.9538950715421213,3.1796502384737564,-2.542041454829873,34.99999999999982,40.00000000000018,False,8.86,False,False,False,False,True,False
39,000061,农 产 品,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,5.9,5.723999999999999,5.6765,True,True,True,True,5.93,-0.5059021922428223,False,55.769959919041185,-0.028135049167839377,-0.07598848117051492,0.09570686400535108,True,False,False,False,,,17.3407606202349,14.326648707751593,23.36898444520151,False,False,2026-07-28,2.0,True,248600.0,169885.4,1.463339404092406,False,146811700.0,1.39,105.61992805755396,0.3401360544217802,3.40136054421769,3.9372852990399094,44.99999999999989,55.000000000000114,False,7.55,False,False,False,False,True,False
40,000062,深圳华强,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,20.76,21.477999999999998,25.922500000000003,False,False,False,False,34.2,-39.29824561403509,False,28.89680263873815,-2.7026127285971846,-2.3673973127111765,-0.6704308317720162,False,True,False,False,,,4.148036084578346,6.764454811891775,-1.0848013700485115,False,False,,,False,197701.0,206700.8,0.9564597718054308,False,415241000.0,1.89,219.70423280423282,-3.5764050162563787,4.4124477473293044,-19.915131642395608,19.999999999999776,23.157894736842376,False,40.13,False,False,False,False,False,False
41,000063,中兴通讯,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,33.3,34.086,36.39450000000001,False,False,False,False,42.59,-21.812632073256648,False,41.120337498509976,-0.8255473049596702,-0.40950793589618717,-0.8320787381269661,False,True,False,False,,,24.314031931566745,30.75811392824555,11.425867938209137,False,False,,,False,1280222.0,1725180.0,0.7420802466988952,False,4295358700.0,3.18,1350.7417295597484,-2.2887323943661997,3.1103286384976383,-8.502658368709586,35.84905660377332,22.641509433961886,False,42.59,False,False,False,False,False,False
42,000065,北方国际,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,9.24,9.126,9.0455,True,True,True,False,9.98,-7.414829659318639,False,43.33402495755948,-0.4206098037692385,-0.5720396966787243,0.30285978581897166,True,False,False,False,2026-07-20,8.0,9.218033568906188,8.23040703377464,11.193286639169287,False,False,,,False,140442.0,134187.0,1.0466140535223234,False,130211100.0,1.44,90.424375,-0.4310344827586077,3.017241379310338,2.150240451053006,57.14285714285733,35.71428571428567,False,13.96,False,True,False,False,False,False
43,000066,中国长城,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,13.15,14.154,16.304000000000002,False,False,False,False,20.4,-35.5392156862745,False,31.475299835875873,-1.1421146670237246,-0.8636662906981722,-0.5568967526511046,False,True,False,False,,,4.8792098695658925,8.549944960094763,-2.462260311491848,False,False,,,False,1439369.0,1127111.2,1.2770425846180928,False,1927442300.0,4.46,432.16195067264573,-5.327573794096474,5.111591072714189,-19.34494602551522,16.901408450704345,5.633802816901532,False,25.74,False,False,False,False,False,False
44,000068,华控赛格,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,2.7,2.696,2.7039999999999997,True,False,False,True,3.35,-19.402985074626862,False,44.40637863303882,-0.09488352681859968,-0.12311924441217853,0.05647143518715769,True,False,False,False,2026-07-24,4.0,13.240821604963985,11.154036340151372,17.414392134589214,False,False,2026-07-23,5.0,True,129750.0,121971.6,1.0637722223861947,False,35735500.0,1.29,27.701937984496123,-2.1739130434782483,4.710144927536229,-0.14792899408282395,46.15384615384623,7.692307692307876,False,4.22,False,False,False,False,True,False
45,000069,华侨城Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,1.74,1.69,1.673,True,True,True,True,1.75,-0.571428571428572,False,53.537319792595824,-0.0177327675798431,-0.034488696327168014,0.03351185749464983,True,False,False,False,2026-07-03,19.0,17.091424389408967,13.809215396690377,23.655842374846145,False,False,2026-07-28,2.0,True,625190.0,496166.2,1.260041494160626,False,109409900.0,0.91,120.23065934065933,1.1627906976744207,4.069767441860469,4.004781829049609,57.14285714285714,42.857142857142854,False,2.31,False,False,False,False,True,False
46,000070,特发信息,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,12.18,12.918000000000001,15.1625,False,False,False,False,19.33,-36.98913605794102,False,31.86294450498427,-1.7531624160052637,-1.5779203970162985,-0.3504840379779304,False,True,False,False,,,8.445654615643631,10.883143504260916,3.57067683840906,False,False,,,False,422878.0,457660.8,0.9239987344338865,False,524244000.0,4.94,106.12226720647772,-4.245283018867929,7.468553459119491,-19.670239076669414,32.63157894736831,18.947368421052616,False,26.05,False,False,False,False,False,False
47,000078,ST海王,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-30,1.58,1.6079999999999999,1.7965,False,False,False,False,2.3,-31.304347826086946,False,44.274916253985054,-0.03482773716592247,-0.007867391217683208,-0.05392069189647852,False,True,False,False,,,13.04821058093072,14.381779688737865,10.381072365316427,False,False,,,False,989255.0,1075340.0,0.9199462495582792,False,159819200.0,3.77,42.39236074270557,-5.3892215568862145,5.389221556886219,-12.05121068744781,0.0,11.11111111111114,False,3.02,False,False,False,False,True,False
