序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
11,000016,*ST康佳A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,2.55,2.504,2.498,True,True,True,True,2.82,-9.574468085106384,False,49.44201765876674,-0.05308289804506261,-0.08344217796106616,0.06071855983200711,True,False,False,False,2026-07-03,18.0,25.18675067313568,23.510153360128594,28.539945299149856,False,False,,,False,185521.0,169394.4,1.0952014942642732,False,47241800.0,1.16,40.72568965517242,-0.3906250000000111,3.515625000000012,2.0816653322657963,55.55555555555567,44.444444444444336,False,3.64,False,True,False,False,False,False
12,000017,深中华A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,5.99,5.866,5.8125,True,True,True,True,6.67,-10.194902548725633,False,56.767267802157406,0.03963789250499694,0.012233998009286599,0.054807788991420685,True,False,False,False,2026-07-28,1.0,41.74973756253827,34.72392623660047,55.801360214413876,False,False,,,False,96302.0,138213.0,0.6967651378669155,False,57235000.0,2.18,26.2545871559633,0.3350083752093891,2.1775544388609696,3.0537634408602186,23.076923076922604,76.92307692307739,True,6.67,False,False,False,False,True,False
13,000019,深粮控股,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,6.04,5.974,5.9685,True,True,True,True,6.19,-2.4232633279483093,False,50.4358086227043,-0.04418845488562706,-0.06836717725639885,0.048357444741543576,True,False,False,False,2026-07-02,19.0,15.00163517652345,14.632357200877223,15.740191127815905,True,False,2026-07-29,0.0,True,51930.0,45263.4,1.147284561036069,False,31418600.0,1.25,25.13488,1.1725293132328396,2.345058626465656,1.1979559353271398,35.71428571428567,64.28571428571433,False,7.81,False,False,False,False,True,False
14,000020,深华发Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,10.36,10.068000000000001,10.312,True,True,False,True,11.57,-10.458081244598105,False,45.60310785502351,-0.41487567661893365,-0.5111243011875107,0.19249724913715416,True,False,False,False,2026-07-23,4.0,5.685707650506925,4.446660052618609,8.163802846283557,False,False,2026-07-21,6.0,True,26638.0,29185.8,0.912704123238013,False,27455500.0,1.47,18.67721088435374,1.7681728880157177,3.5363457760314283,0.46547711404189335,19.444444444444553,80.55555555555544,True,16.22,False,False,False,False,True,False
15,000021,深科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,40.15,40.948,46.879000000000005,False,False,False,False,66.2,-39.35045317220544,False,43.449513481135405,-2.0340803529284273,-0.9516654379564202,-2.164829829944014,False,True,False,False,,,37.8827506593121,39.31180192513751,35.02464812766128,False,False,,,False,1907821.0,1939562.2,0.9836348635790076,False,7329667600.0,12.12,604.7580528052805,1.4914054600606574,14.029322548028322,-14.353975127455804,25.945945945946015,74.05405405405399,True,66.2,False,False,False,False,True,False
16,000025,特 力Ａ,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,14.22,14.097999999999999,13.618500000000001,True,True,True,True,14.5,-1.9310344827586163,False,54.282333093095296,-0.07572633932429973,-0.2233075359488768,0.29516239324915416,True,False,False,False,2026-07-16,9.0,33.89176371488685,28.970558729123713,43.73417368641312,False,False,,,False,50014.0,56979.6,0.8777527395769714,False,71045500.0,1.27,55.94133858267716,0.708215297450443,3.0453257790368253,4.416785989646434,39.53488372093024,60.465116279069754,False,16.62,False,False,False,True,True,False
17,000026,飞亚达,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,16.1,16.07,17.9915,True,False,False,True,22.86,-29.571303587051613,False,36.92957856101645,-1.2660420185820556,-1.1542982393405379,-0.22348755848303536,False,True,False,False,,,21.93670254676054,23.32202352773072,19.166060584820173,False,False,,,False,46213.0,54065.8,0.8547547617902629,False,73347100.0,1.27,57.75362204724409,1.2578616352201255,3.0817610062893097,-10.513297946252381,2.0408163265302055,97.9591836734698,True,27.67,False,False,False,False,False,False
18,000027,深圳能源,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,6.43,6.4,6.237,True,True,True,False,6.59,-2.427921092564494,False,50.33686303016721,-0.06693713225380193,-0.12374554582256314,0.11361682713752241,True,False,False,False,2026-07-15,10.0,20.230089128162415,19.39558219752151,21.899102989444224,False,False,,,False,275355.0,304448.8,0.9044377905250407,False,176288800.0,0.58,303.94620689655176,2.063492063492056,3.015873015873008,3.0944364277697547,21.05263157894744,78.94736842105256,True,8.29,False,False,False,False,False,False
19,000028,国药一致,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,20.77,20.46,20.601499999999998,True,True,False,True,22.08,-5.932971014492748,False,53.359328821841146,0.06695675361020648,0.08147334012402557,-0.029033173027638193,False,True,False,False,,,33.947729888427375,34.114682296664746,33.61382507195263,False,False,,,False,32366.0,26441.0,1.2240838092356567,False,66969300.0,0.62,108.015,2.1140609636184804,2.753195673549667,0.8179016091061411,14.285714285714556,85.71428571428544,True,22.08,False,True,False,False,False,False
20,000029,深深房Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,20.13,19.559999999999995,21.252000000000002,True,False,False,True,24.56,-18.037459283387623,False,41.23053969696961,-1.2093838089559128,-1.1002933794620238,-0.21818085898777806,False,True,False,False,,,15.525461368060391,17.35264379306167,11.871096518057833,False,False,,,False,111354.0,54747.0,2.0339744643542113,True,220259500.0,1.25,176.2076,6.282998944033769,9.450897571277734,-5.279503105590077,26.25698324022356,73.74301675977644,True,31.08,False,False,False,False,False,False
21,000030,富奥股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,4.24,4.180000000000001,4.098,True,True,True,True,4.3,-1.3953488372092933,False,55.34926671587678,0.0022880776816407433,-0.02570982926569825,0.05599581389467799,True,False,False,False,2026-07-03,18.0,20.68746536362237,19.50955716446251,23.04328176194209,False,False,2026-07-15,10.0,True,108506.0,94889.8,1.1434948751077565,False,45953800.0,0.65,70.69815384615384,1.9230769230769162,2.4038461538461453,3.4651049292337808,29.999999999999467,70.00000000000053,True,4.99,False,False,False,False,True,False
22,000031,大悦城,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,2.19,2.136,2.129,True,True,True,True,2.24,-2.232142857142869,False,49.29685114819728,-0.055460151792386725,-0.07947382220029123,0.048027340815809005,True,False,False,False,2026-07-08,15.0,9.796032535791388,7.54648437234873,14.295128862676703,False,False,2026-07-27,2.0,True,334797.0,310144.0,1.079488882583574,False,73238300.0,0.78,93.89525641025641,1.8604651162790642,3.720930232558143,2.865194927195864,37.50000000000028,62.49999999999972,False,3.17,False,True,False,False,False,False
23,000032,深桑达Ａ,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,13.57,14.366,17.9595,False,False,False,False,25.6,-46.99218750000001,False,31.400158555026152,-1.845509588468559,-1.32119288328078,-1.0486334103755581,False,True,False,False,,,5.382133656278161,9.418590002419085,-2.6907790360036863,False,False,,,False,545193.0,427958.6,1.273938647336448,False,741167400.0,5.0,148.23348,-4.098939929328626,6.643109540636051,-24.44110359419805,10.638297872340372,29.787234042553273,False,27.19,False,False,False,False,False,False
24,000034,神州数码,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,25.32,26.52,26.9625,False,False,False,False,30.58,-17.2007848266841,False,45.067839250554265,-0.1528218073543286,-0.009587583197584279,-0.2864684483134886,False,True,False,False,,,43.499107536420446,46.85777315638496,36.78177629649143,False,False,,,False,531927.0,776704.6,0.6848511004054824,False,1330958700.0,6.26,212.6132108626198,-1.9744483159117254,8.51722802942315,-6.091794158553541,20.000000000000064,55.454545454545425,False,31.34,False,False,False,False,False,False
25,000035,中国天楹,N 公共环保,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,4.98,4.76,4.594,True,True,True,True,5.18,-3.861003861003848,False,56.55903077932411,-0.09637889379826081,-0.18292280147500564,0.17308781535348966,True,False,False,False,,,13.752339704016899,9.671661058086242,21.913696995878215,False,False,2026-07-23,4.0,True,599160.0,575188.6,1.0416757216676409,False,293940000.0,2.59,113.4903474903475,4.621848739495804,5.4621848739495755,8.402263822377016,3.846153846153767,96.15384615384623,True,6.77,False,False,False,False,False,False
26,000036,华联控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,4.01,4.0,4.188000000000001,True,False,False,False,4.97,-19.315895372233403,False,39.90332909808108,-0.20207203157101894,-0.20403224740870068,0.003920431675363489,True,False,True,False,,,10.120079769062658,11.12841267298193,8.103413961224113,False,False,,,False,306256.0,271794.6,1.1267920701882967,False,120992600.0,2.18,55.50119266055045,2.035623409669207,5.343511450381679,-4.250238777459427,19.04761904761907,80.95238095238093,True,6.43,False,False,False,False,False,False
27,000037,深南电A,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,9.27,9.302,8.935,False,True,True,False,10.7,-13.36448598130841,False,49.22114113627427,-0.08816432306940492,-0.1966822536664236,0.2170358611940374,True,False,False,False,2026-07-16,9.0,26.655309871519766,27.428691154141603,25.108547306276094,False,False,,,False,279826.0,433097.2,0.6461043848817309,False,256637400.00000003,8.26,31.069903147699762,1.5334063526834418,5.366922234392116,3.7493005036373708,16.326530612244905,83.67346938775509,True,12.91,False,True,False,False,False,False
28,000039,中集集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,8.7,8.366,8.0155,True,True,True,True,8.6,1.1627906976744147,True,55.54897672755828,-0.16153461294317673,-0.3277006683103822,0.33233211073441093,True,False,False,False,2026-07-06,17.0,15.783725343001485,12.611756865604832,22.127662297794792,False,False,2026-07-20,7.0,True,631488.0,419432.2,1.5055782555559634,False,539662600.0,2.74,196.9571532846715,5.32687651331718,6.900726392251798,8.53970432287443,14.035087719298295,85.9649122807017,True,13.65,False,True,False,True,False,False
29,000042,中洲控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,8.08,7.888,7.825,True,True,True,True,8.62,-6.264501160092798,False,48.75279040769281,-0.19673875959860965,-0.26737040893973074,0.1412632986822422,True,False,False,False,2026-07-14,11.0,21.186476333462128,20.231991850193413,23.09544529999956,True,False,,,False,69179.0,47606.0,1.4531571650632273,False,55763300.0,1.04,53.61855769230769,2.668360864040653,4.574332909783982,3.2587859424920116,33.33333333333317,66.66666666666683,False,10.49,False,False,False,False,True,False
30,000045,深纺织Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,9.58,9.254,9.338,True,True,False,True,10.55,-9.194312796208537,False,49.254011353214054,-0.3184550824995469,-0.4414881122357639,0.24606605947243398,True,False,False,False,2026-07-27,2.0,13.557919627484717,9.219340840678486,22.23507720109718,False,False,2026-07-23,4.0,True,180573.0,61421.2,2.939913254706844,True,172542800.0,3.95,43.68172151898734,-3.81526104417671,5.02008032128514,2.5915613621760643,6.000000000000227,35.99999999999994,False,12.75,False,False,False,False,False,True
31,000048,京基智农,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,18.11,18.362,20.4835,False,False,False,False,26.38,-31.34950720242608,False,42.52980818543566,-0.34198504725856793,0.16099079032335709,-1.00595167516385,False,True,False,False,,,43.20664978033897,46.807988330939246,36.003972679138414,False,False,,,False,166082.0,169315.6,0.980901936974502,False,296522900.0,3.14,94.43404458598727,-0.11031439602867676,6.287920573634863,-11.587375204432835,29.824561403508742,70.17543859649126,True,26.38,False,True,False,False,True,False
32,000049,德赛电池,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,24.81,24.38,24.2385,True,True,True,True,25.49,-2.667712828560219,False,53.90658918132713,-0.0039631067135452724,-0.11858347539795296,0.22924073736881537,True,False,False,False,,,24.01332977548861,21.59230646861343,28.85537638923897,False,False,,,False,103221.0,81892.8,1.2604404782838052,False,254999500.0,2.68,95.1490671641791,1.3066557778685262,2.6949775418538184,2.357819171978466,22.727272727273046,77.27272727272695,True,29.83,False,False,False,False,True,False
33,000050,深天马Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,6.57,6.340000000000001,7.181,True,False,False,True,10.3,-36.21359223300971,False,38.54466411944031,-0.6180585104358656,-0.5795857800012485,-0.07694546086923415,False,True,False,False,,,6.848833673438217,5.680344088231604,9.185812843851442,True,False,2026-07-29,0.0,True,407826.0,265681.4,1.5350190114927125,False,263182599.99999997,1.67,157.59437125748502,3.791469194312791,3.949447077409163,-8.508564266815204,0.0,100.0,True,10.99,False,False,False,False,False,False
34,000055,方大集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,3.4,3.3099999999999996,3.2879999999999994,True,True,True,True,3.48,-2.2988505747126458,False,52.36045934501577,-0.04678251926613397,-0.06953018169700041,0.04549532486173288,True,False,False,False,2026-07-15,10.0,14.67251888293542,12.063647403962143,19.89026184088197,False,False,2026-07-27,2.0,True,109709.0,89706.0,1.2229839698570888,False,37123100.0,1.62,22.915493827160493,2.4096385542168752,3.3132530120481887,3.4063260340632775,18.18181818181822,81.81818181818178,True,4.44,False,False,False,False,False,False
35,000056,*ST皇庭,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,1.9,1.89,2.0100000000000002,True,False,False,True,2.42,-21.487603305785125,False,48.19535140902602,-0.022774726129903167,-0.00020595068949961787,-0.0451375508808071,False,True,False,False,,,53.942155024093985,53.22552989867973,55.3754052749225,False,False,,,False,118457.0,166678.6,0.7106911145162006,False,22516300.0,1.31,17.188015267175572,0.5291005291005346,3.174603174603178,-5.4726368159204135,50.0,33.33333333333333,False,2.42,False,True,False,False,True,False
36,000058,深 赛 格,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,6.48,6.218000000000001,6.1335,True,True,True,True,6.38,1.5673981191222657,True,56.45324160607027,-0.09291011648194925,-0.16750659346576627,0.14919295396763405,True,False,False,False,2026-07-03,18.0,14.336413609770474,10.520578240964651,21.96808434738212,False,False,2026-07-27,2.0,True,112244.0,72011.6,1.5586933216315149,False,72159900.0,1.14,63.298157894736846,3.349282296650724,4.3062200956937735,5.6493030080704445,14.814814814814522,85.18518518518547,True,8.56,False,False,False,False,False,False
37,000059,华锦股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,4.62,4.572,4.347499999999999,True,True,True,True,4.66,-0.858369098712447,False,60.00259045108509,0.08410012016959723,0.04035675447068596,0.08748673139782254,True,False,False,False,2026-07-01,20.0,38.767991058535664,34.28286872646503,47.73823572267692,False,False,,,False,274448.0,282740.0,0.9706727028365283,False,126775300.0,1.72,73.70656976744186,1.3157894736842257,2.631578947368424,6.2679700977573525,33.33333333333333,66.66666666666666,False,5.75,False,False,False,True,False,False
38,000060,中金岭南,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,6.29,6.254,6.449,True,False,False,True,7.9,-20.37974683544304,False,43.256005773196925,-0.30017996828181026,-0.3235180505396592,0.04667616451569789,True,False,False,False,2026-07-27,2.0,18.13101569197325,18.02390021370856,18.34524664850263,True,False,2026-07-29,0.0,True,983577.0,997778.0,0.9857673751074888,False,614295100.0,2.21,277.96158371040724,1.944894651539708,3.7277147487844333,-2.4654985269033927,26.086956521739012,73.91304347826099,True,8.86,False,False,False,False,True,False
39,000061,农 产 品,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,5.88,5.688000000000001,5.664499999999999,True,True,True,True,5.88,0.0,False,55.08678172551003,-0.04835288358284817,-0.08795568765730748,0.07920560814891861,True,False,False,False,,,14.83101670651554,12.819592746667338,18.85386462621194,False,False,2026-07-28,1.0,True,242734.0,175339.4,1.384366548533872,False,141783900.0,1.35,105.0251111111111,3.703703703703698,4.232804232804221,3.8043957983935117,20.833333333333318,79.16666666666669,True,7.55,False,False,False,False,False,False
40,000062,深圳华强,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,21.53,21.8,26.421,False,False,False,False,34.2,-37.046783625730995,False,30.683468488985326,-2.680684548188843,-2.2835980769230417,-0.7941729425316026,False,True,False,False,,,5.660543152055943,8.072664179178942,0.8363010978099439,False,False,,,False,216406.0,231366.4,0.9353389256175486,False,457277800.0,2.07,220.90714975845412,0.5604857543204167,4.4371788883699175,-18.51178986412323,5.263157894736547,94.73684210526345,True,40.13,False,False,False,False,False,False
41,000063,中兴通讯,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,34.08,34.528000000000006,36.47500000000001,False,False,False,False,42.59,-19.98121624794554,False,43.19429496834613,-0.705993837933768,-0.30551456515092534,-0.8009585455656854,False,True,False,False,,,27.94426218301561,33.98015492557618,15.87247669789447,False,False,,,False,1116235.0,2467132.6,0.4524422400320112,False,3773105800.0,2.77,1362.1320577617328,1.3682331945270798,2.498512790005938,-6.566141192597696,16.666666666666806,83.33333333333319,True,42.59,False,False,False,False,False,False
42,000065,北方国际,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,9.28,9.132,9.0735,True,True,True,True,10.03,-7.477567298105684,False,43.92052818853718,-0.46316737573615363,-0.6099039432417395,0.29347313501117167,True,False,False,False,2026-07-20,7.0,8.749929530555853,7.736593762461695,10.77660106674417,False,False,2026-07-15,10.0,True,150574.0,127702.0,1.1791044776119404,False,138598100.0,1.54,89.99876623376623,2.6548672566371723,3.9823008849557464,2.2758582685843405,22.22222222222228,77.77777777777773,True,13.96,False,True,False,False,False,False
43,000066,中国长城,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,13.89,14.536000000000001,16.511000000000003,False,False,False,False,20.4,-31.911764705882344,False,34.38378095161406,-1.0489069057609228,-0.7940585069214543,-0.509696797678937,False,True,False,False,,,7.16046167701944,10.385312508353232,0.7107600143518553,False,False,,,False,1513674.0,1214583.6,1.2462493318697865,False,2099705000.0,4.69,447.6982942430703,-3.3402922755741082,5.915100904662501,-15.87426564108777,10.588235294117613,31.764705882353045,False,25.74,False,False,False,False,False,False
44,000068,华控赛格,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,2.76,2.69,2.718,True,True,False,True,3.35,-17.611940298507474,False,47.424943895772806,-0.10291605370283108,-0.13017955926558375,0.05452701112550534,True,False,False,False,2026-07-24,3.0,13.04305058912101,10.110643704786769,18.907864357789496,False,False,2026-07-23,4.0,True,125416.0,118603.8,1.0574366082705613,False,34624100.0,1.25,27.69928,1.845018450184499,3.6900369003689906,1.545253863134651,40.00000000000018,59.99999999999982,False,4.22,False,False,False,False,True,False
45,000069,华侨城Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,1.72,1.682,1.6695,True,True,True,True,1.75,-1.7142857142857157,False,51.32997920983226,-0.024191163901137624,-0.03867814033233932,0.028973952862403396,True,False,False,False,2026-07-03,18.0,14.150650097422778,12.168110896111292,18.11572850004575,False,False,2026-07-28,1.0,True,631589.0,458455.0,1.3776466610681528,False,107931200.00000001,0.92,117.31652173913047,2.3809523809523725,3.5714285714285747,3.0248577418388733,16.666666666666664,83.33333333333334,True,2.31,False,False,False,False,False,False
46,000070,特发信息,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,12.72,13.218,15.4485,False,False,False,False,21.0,-39.42857142857142,False,33.60691763557503,-1.724567032449153,-1.5341255940924505,-0.38088287671340515,False,True,False,False,,,10.562128332440963,12.101887951374787,7.482609094573316,False,False,,,False,454645.0,481398.4,0.9444256565871427,False,577003900.0,5.31,108.66363465160076,-2.379125095932455,5.90943975441289,-17.661908923196417,20.779220779220807,44.15584415584416,False,26.05,False,False,False,False,False,False
47,000078,ST海王,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-29,1.67,1.616,1.7885000000000002,True,False,False,False,2.3,-27.391304347826086,False,47.35053532758727,-0.026498950662647403,-0.0011268429122725018,-0.0507442155007498,False,True,False,False,,,13.956373842234164,15.04856423899571,11.771993048711074,False,False,,,False,959291.0,1213410.6,0.7905741057478811,False,158746000.0,3.65,43.49205479452055,0.0,4.790419161676638,-6.625663964215837,37.50000000000011,62.4999999999999,False,3.23,False,False,False,False,True,False
