评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
12,002667,*ST威领,C 制造业,8.5,1155,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-30,11.72,10.028,10.123999999999999,True,13.67,-14.26481346013167,False,51.99206752902283,11.145154894480678,7.713713548293079,18.008037586855878,2026-07-06,18.0,2026-07-23,5.0,True,1.4745893291820285,319429700.0,11.76,27.162389455782314,10.046948356807505,8.826291079812218,15.76451995258793,0.0,False,False,False,True,True,100.0,True,32.3,腾讯前复权日K回退（成交额、换手率已提供）
13,002130,沃尔核材,C 制造业,8.0,653,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）,2026-07-30,17.09,16.11,16.4675,True,19.2,-10.98958333333333,False,50.23300539207712,11.949070816241557,8.265652696492499,19.31590705573967,2026-07-23,5.0,2026-07-21,7.0,True,1.8495988726405181,1018314100.0,5.22,195.0793295019157,3.7014563106796183,7.463592233009711,3.7801730681645584,21.13821138211394,False,False,False,False,False,78.86178861788606,True,23.94,腾讯前复权日K回退（成交额、换手率已提供）
14,000812,陕西金叶,C 制造业,7.5,293,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 59.7]（-1分）；放量（量比1.4-2.7）（-1分）",2026-07-30,3.49,3.322,3.2445,True,3.44,1.453488372093031,True,60.77625258188253,28.098461841759455,23.105610694529002,38.08416413622036,2026-07-03,19.0,2026-07-27,3.0,True,4.058789629910319,144331300.0,5.44,26.53148897058823,3.5608308605341366,10.979228486646887,7.566651255971653,54.05405405405397,False,False,False,True,False,45.94594594594603,False,4.12,腾讯前复权日K回退（成交额、换手率已提供）
15,002425,凯撒文化,I 信息技术,7.5,933,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-07-30,2.81,2.622,2.638,True,2.9,-3.103448275862064,False,57.22538960612378,19.738918034418152,14.085230791337905,31.04629252057865,2026-07-27,3.0,2026-07-27,3.0,True,3.641792856408227,223528900.0,8.54,26.174344262295083,4.850746268656714,10.82089552238806,6.520090978013653,48.27586206896555,False,False,False,True,False,51.72413793103444,False,3.74,腾讯前复权日K回退（成交额、换手率已提供）
16,001318,阳光乳业,C 制造业,7.5,484,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%",放量（量比1.4-2.7）（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,10.65,10.23,10.196,True,11.1,-4.054054054054048,False,54.30571103684909,20.803621885834715,13.91044445138155,34.589976754741045,2026-07-28,2.0,2026-07-28,2.0,True,3.219740577196026,179100300.0,5.78,30.986211072664357,-4.0540540540540455,7.657657657657654,4.452726559435079,27.05882352941162,False,False,False,False,True,5.882352941176556,False,13.34,腾讯前复权日K回退（成交额、换手率已提供）
17,002286,保龄宝,C 制造业,7.5,802,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%",放量（量比1.4-2.7）（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,7.91,7.609999999999999,7.860499999999999,True,8.82,-10.317460317460318,False,48.31964266162183,16.805141150135025,10.91966665633821,28.576090137728652,2026-07-29,1.0,2026-07-28,2.0,True,3.190803294729392,181766400.0,6.12,29.700392156862744,-2.944785276073625,3.5582822085889574,0.6297309331467591,75.86206896551715,False,False,False,False,True,10.34482758620698,False,10.43,腾讯前复权日K回退（成交额、换手率已提供）
18,002920,德赛西威,C 制造业,7.5,1379,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-07-30,88.94,84.512,84.44,True,91.35,-2.638204707170221,False,56.06723028046763,22.72375203711817,18.39996417554561,31.37132776026329,2026-07-03,19.0,2026-07-28,2.0,True,2.737446089607999,1407407800.0,2.67,527.1190262172285,3.599301106581243,4.8223645894001175,5.329227854097584,12.560386473429855,False,False,False,False,False,87.43961352657014,True,114.96,腾讯前复权日K回退（成交额、换手率已提供）
19,000995,皇台酒业,C 制造业,7.5,409,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,10.45,9.888,9.7345,True,10.44,0.09578544061302478,True,55.23723122135858,16.82344119068489,12.488887254091239,25.49254906387219,2026-07-02,20.0,2026-07-27,3.0,True,2.332944726595837,306518300.0,16.33,18.77025719534599,2.9556650246305383,10.837438423645317,7.350146386563241,63.636363636363754,False,False,False,True,False,36.363636363636246,False,15.5,腾讯前复权日K回退（成交额、换手率已提供）
20,002607,中公教育,P 教育,7.5,1100,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,2.03,1.9100000000000001,1.8915,True,2.29,-11.353711790393023,False,56.18007326552379,24.302386829093354,16.677348953382054,39.55246258051596,2026-07-23,5.0,2026-07-23,5.0,True,2.2904376666917337,942960000.0,8.21,114.85505481120583,-2.4038461538461675,7.211538461538456,7.3222310335712315,66.66666666666676,True,False,False,False,True,33.333333333333236,False,2.79,腾讯前复权日K回退（成交额、换手率已提供）
21,002416,爱施德,F 批发零售,7.5,925,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 59.7]（-1分）；换手率5.2-7.9%（-1分）",2026-07-30,9.96,9.308,9.075000000000001,True,9.7,2.680412371134037,True,60.65471237951173,18.07284567349485,13.647819836444798,26.92289734759495,2026-07-13,13.0,2026-07-28,2.0,True,2.2233698089568676,365938600.0,3.02,121.17172185430464,4.512067156348398,6.190975865687302,9.752066115702476,20.338983050847332,False,False,False,False,False,79.66101694915267,True,13.66,腾讯前复权日K回退（成交额、换手率已提供）
22,000997,新 大 陆,I 信息技术,7.5,410,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 59.7]（-1分）；换手率5.2-7.9%（-1分）",2026-07-30,18.47,17.145999999999997,16.6275,True,18.28,1.0393873085339043,True,59.93864404077625,22.74031105587392,18.402656012671233,31.4156211422793,2026-07-03,19.0,2026-07-28,2.0,True,2.1160581520261212,812634200.0,4.36,186.38399082568804,4.883588869960254,8.233957978421348,11.081040445045842,33.79310344827602,False,False,False,False,False,66.20689655172399,False,25.53,腾讯前复权日K回退（成交额、换手率已提供）
23,002833,弘亚数控,C 制造业,7.5,1300,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,17.7,16.96,16.866,True,19.45,-8.997429305912597,False,54.64821432616276,25.950229516542635,18.157361929669438,41.53596469028903,2026-07-28,2.0,2026-07-24,4.0,True,2.0964258701984195,231703100.0,4.45,52.06811235955056,-2.4255788313120252,3.362734288864385,4.944859480611879,3.278688524590097,False,False,False,False,True,47.54098360655728,False,21.92,腾讯前复权日K回退（成交额、换手率已提供）
24,002036,联创电子,C 制造业,7.5,565,"站上5日线；站上20日线；RSI区间[46.2, 59.7]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-30,6.88,6.764,6.8084999999999996,True,8.05,-14.534161490683239,False,46.27192778690188,18.181252998957106,13.401644197126856,27.740470602617606,2026-07-21,2.0,2026-07-20,3.0,True,2.090306824528375,856771400.0,10.9,78.60288073394496,-4.8409405255878335,14.799446749654221,1.0501578908717095,65.42056074766354,False,False,False,False,True,0.0,False,10.93,腾讯前复权日K回退（成交额、换手率已提供）
25,000009,中国宝安,J 金融业,7.5,6,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 59.7]（-1分）；换手率5.2-7.9%（-1分）",2026-07-30,7.15,6.453999999999999,6.2415,True,6.59,8.497723823975727,True,68.45908479706715,19.326879910625863,11.848998818158401,34.28264209556079,2026-07-03,19.0,2026-07-27,3.0,True,2.0826107835552117,390363900.0,2.18,179.06600917431192,10.000000000000009,10.769230769230772,14.555795882400066,0.0,False,False,False,False,True,100.0,True,8.83,腾讯前复权日K回退（成交额、换手率已提供）
