序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
1,000001,平安银行,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,11.27,11.442,11.072999999999999,False,True,True,False,11.66,-3.3447684391080665,False,58.34910784841591,0.21463795324173418,0.19852201555867285,0.03223187536612265,True,False,False,False,,,83.62364137976427,88.07387967756428,74.72316478416425,False,False,,,False,1046343.0,1719235.6,0.6086094308424046,False,1171011800.0,0.54,2168.54037037037,0.1777777777777656,1.4222222222222236,1.779102320960905,6.2499999999998614,93.75000000000013,True,11.66,False,False,False,False,False,False
2,000002,万 科Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,3.26,3.3,3.1875,False,True,True,False,3.4,-4.117647058823533,False,54.21902538687565,0.039954857044965486,0.022034620875733817,0.03584047233846334,True,False,False,False,,,30.271775955074222,28.441189598971718,33.932948667279234,False,False,2026-07-27,8.0,True,1312120.0,1493446.4,0.8785852642585633,False,425181500.0,1.35,314.94925925925924,-0.6097560975609762,2.743902439024386,2.274509803921562,22.22222222222228,66.66666666666634,False,4.1,False,False,False,False,False,False
3,000006,深振业Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.83,6.692,6.414499999999999,True,True,True,True,7.39,-7.577807848443838,False,51.948741193543825,-0.16596413076600935,-0.30943400658457315,0.2869397516371276,True,False,False,False,2026-07-27,8.0,19.66014662778355,17.101442979397195,24.777553924556265,False,False,,,False,204918.0,193573.2,1.0586072865458647,False,138271800.0,1.52,90.96828947368421,0.589101620029453,3.38733431516936,6.47751188713073,8.695652173912876,91.30434782608712,True,11.25,False,False,False,False,False,False
4,000007,全新好,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,9.82,9.408,9.489500000000001,True,True,False,True,11.42,-14.01050788091068,False,46.17219679661446,-0.6071089013851569,-0.7776333080231199,0.34104881327592595,True,False,False,False,2026-07-31,4.0,13.652772791053565,11.513607793934327,17.93110278529204,False,False,2026-07-31,4.0,True,83283.0,89580.2,0.9297032156659619,False,80146100.0,2.4,33.39420833333333,2.827225130890043,4.502617801047117,3.4827967753833065,2.3255813953487894,97.67441860465121,True,14.75,False,False,False,False,False,False
5,000008,神州高铁,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,2.44,2.4219999999999997,2.3725,True,True,True,True,2.86,-14.685314685314681,False,53.93898032965738,-0.007060333196292401,-0.027619150206059064,0.041117634019533326,True,False,False,False,2026-07-28,7.0,17.345101115286656,15.635169603835854,20.764964138188265,False,False,2026-07-28,7.0,True,359440.0,313118.2,1.1479371049015994,False,86922000.0,1.32,65.85,0.8264462809917328,2.892561983471086,2.8451001053740734,14.285714285714556,85.71428571428544,True,2.87,False,False,False,False,False,False
6,000009,中国宝安,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,7.5,7.76,6.617,False,True,True,True,8.15,-7.97546012269939,False,64.7950996794634,0.29776067085977953,0.1060324002575154,0.38345654120452827,True,False,False,False,,,47.29424467150752,40.92891537723853,60.02490326004549,False,False,2026-07-27,8.0,True,490059.0,940049.8,0.5213117432714734,False,368687800.0,1.9,194.0462105263158,-1.8324607329842868,4.188481675392662,13.344415898443405,21.874999999999854,31.24999999999995,False,8.45,False,False,False,False,False,False
7,000010,*ST美丽,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,1.57,1.598,1.5895,False,False,True,True,1.89,-16.931216931216923,False,43.06566318900952,-0.08721361060072907,-0.11632791553786231,0.05822860987426648,True,False,False,False,2026-07-29,6.0,5.667324876072551,5.1204628692730045,6.761048889671644,False,False,2026-07-28,7.0,True,217902.0,256668.0,0.8489644209640469,False,34092400.0,2.37,14.384978902953586,0.0,3.184713375796181,-1.2268008807801103,40.0,60.0,False,2.86,False,True,False,False,False,False
8,000011,深物业A,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,8.1,8.022,7.3285,True,True,True,True,9.09,-10.891089108910894,False,64.61114882506999,0.32650547321744483,0.23297208099206906,0.18706678445075153,True,False,False,False,2026-07-15,16.0,63.22584090472242,59.027299532821495,71.62292364852426,False,False,,,False,97259.0,172849.4,0.5626805762704412,False,78539300.0,1.85,42.453675675675676,-0.3690036900369176,3.321033210332109,10.527393054513198,51.85185185185197,48.14814814814803,False,9.09,False,True,False,False,True,False
9,000012,南 玻Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,3.89,3.9400000000000004,3.8735,False,True,True,False,4.32,-9.953703703703706,False,44.068858000074776,-0.09575073160815872,-0.1247455052601544,0.05798954730399136,True,False,False,False,2026-07-30,5.0,17.79857748551011,17.28484710151138,18.826038253507562,False,False,2026-07-29,6.0,True,286351.0,266080.8,1.0761806188195466,False,111183900.0,1.46,76.15335616438357,-1.7676767676767624,2.2727272727272694,0.42597134374597084,11.11111111111089,44.44444444444456,False,5.41,False,False,False,False,False,False
10,000014,沙河股份,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,10.1,10.107999999999999,9.4545,False,True,True,True,10.5,-3.809523809523813,False,58.049190677202496,0.12577404236664158,-0.027962457066300208,0.3074729988658836,True,False,False,False,,,23.998415287508532,21.822852196185952,28.34954147015369,False,False,2026-07-27,8.0,True,50926.0,77439.0,0.6576272937408799,False,51307000.0,2.1,24.43190476190476,-0.29615004935835687,2.0730503455083813,6.82743667036861,33.33333333333361,66.66666666666639,False,13.1,False,False,False,False,True,False
11,000016,*ST康佳A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,2.59,2.582,2.509,True,True,True,True,2.78,-6.834532374100719,False,51.590198020628485,-0.012484849388399333,-0.04130004543353522,0.05763039209027178,True,False,False,False,,,29.264680443663618,27.612099554721237,32.56984222154838,False,False,,,False,170897.0,161103.4,1.0607907716410703,False,44542800.0,1.07,41.62878504672897,-1.1450381679389388,4.19847328244276,3.228377839776802,54.54545454545443,36.363636363636296,False,3.64,False,True,False,False,False,False
12,000017,深中华A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.17,6.108,5.7925,True,True,True,True,6.67,-7.496251874062969,False,59.22492022454817,0.12118814773208886,0.07259850508706196,0.09717928529005379,True,False,False,False,2026-07-28,7.0,54.65978491677893,49.99173698991484,63.995880770507114,False,False,,,False,101536.0,91230.0,1.1129672256933025,False,62747500.0,2.3,27.281521739130437,-0.4838709677419395,4.999999999999993,6.517047906775994,29.03225806451612,32.25806451612896,False,6.67,False,False,False,False,False,False
13,000019,深粮控股,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.29,6.1579999999999995,6.0395,True,True,True,True,6.23,0.9630818619582602,True,60.43156295086224,0.02162908444630851,-0.017496523395424426,0.07825121568346588,True,False,False,False,,,20.995622933722327,18.94368281060085,25.099503179965275,False,False,2026-07-29,6.0,True,215110.0,61669.8,3.4880930374348544,True,132763200.0,5.17,25.67953578336557,3.284072249589487,4.926108374384234,4.147694345558403,6.666666666666529,93.33333333333347,True,7.24,False,False,False,False,False,False
14,000020,深华发Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,11.06,10.83,10.299,True,True,True,True,10.99,0.6369426751592382,True,58.41562643292482,-0.07457254538718949,-0.26825577027728725,0.3873664497801955,True,False,False,False,2026-07-23,10.0,20.01350514747949,14.920078181582127,30.200359079274207,False,False,,,False,33663.0,44896.6,0.7497895163553587,False,36799600.0,1.86,19.7847311827957,1.2820512820512775,2.8388278388278434,7.389066899699009,6.4516129032256595,93.54838709677435,True,14.7,False,False,False,False,False,False
15,000021,深科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,39.91,37.378,41.7105,True,False,False,True,61.86,-35.483349498868414,False,46.59257250873864,-2.551978785099358,-2.2498076899955652,-0.6043421902075856,False,True,False,False,,,31.984102935024595,31.601197200578287,32.74991440391721,True,False,,,False,1671004.0,1472580.4,1.1347455120277306,False,6575241600.0,10.62,619.1376271186441,3.1266149870800897,8.320413436692503,-4.316658874863659,27.01863354037282,72.98136645962718,True,66.2,False,False,False,False,False,False
16,000025,特 力Ａ,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,15.15,15.374,14.218,False,True,True,False,15.98,-5.193992490613267,False,58.73169677209383,0.338549627325591,0.14416783715796538,0.38876358033525127,True,False,False,False,2026-07-16,15.0,64.57043025903745,59.85124311304812,74.00880455101613,False,False,,,False,96649.0,136957.6,0.7056855552375333,False,147571500.0,2.46,59.988414634146345,-0.8507853403141308,3.4031413612565418,6.555071036714027,17.307692307692292,13.461538461538527,False,16.2,False,True,False,False,True,False
17,000026,飞亚达,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,17.09,16.518,16.788999999999998,True,True,False,True,20.49,-16.59346022449975,False,46.63639024643977,-0.8362329761429663,-1.0510555600458404,0.42964516780574824,True,False,False,False,2026-07-31,4.0,22.036739177795834,21.2996497357987,23.5109180617901,False,False,,,False,120157.0,116512.8,1.031277250224868,False,205730000.0,3.3,62.34242424242425,0.058548009367687115,4.5081967213114735,1.7928405503603666,62.33766233766242,37.66233766233758,False,27.67,False,False,False,False,True,False
18,000027,深圳能源,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.37,6.481999999999999,6.3405000000000005,False,True,True,False,6.65,-4.210526315789477,False,47.02072555405486,-0.012400085550242856,-0.04587158121109716,0.06694299132170861,True,False,False,False,2026-07-15,16.0,22.83187604735377,23.269582817815905,21.956462506429496,False,True,,,False,215171.0,256037.6,0.8403882867203879,False,136995500.0,0.45,304.4344444444444,-1.0869565217391353,2.018633540372669,0.4652629918776064,7.692307692307534,38.46153846153836,False,8.29,False,False,False,False,False,False
19,000028,国药一致,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,20.4,20.79,20.722,False,False,True,False,22.08,-7.608695652173912,False,47.05251003510119,0.08106067059423339,0.10529390215586132,-0.048466463123255865,False,True,False,True,2026-07-30,5.0,35.859422746266276,37.499415648381316,32.579436942036196,False,False,,,False,30709.0,29400.4,1.0445095985088637,False,62687400.0,0.58,108.08172413793105,-0.9708737864077777,1.941747572815527,-1.5539040633143648,14.999999999999734,34.999999999999375,False,22.08,False,False,False,False,False,False
20,000029,深深房Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,22.39,21.344,20.7805,True,True,True,True,24.56,-8.835504885993478,False,55.330219009910245,-0.46609281134541547,-0.8637957072427995,0.7954057917947681,True,False,False,False,2026-07-31,4.0,23.734885873618612,19.65284404081176,31.89896953923232,False,False,,,False,47261.0,56583.8,0.835239061356784,False,105219200.0,0.53,198.52679245283016,1.4959202175883979,2.810516772438808,7.745241933543469,29.032258064516036,70.96774193548396,True,31.08,False,False,False,False,False,False
21,000030,富奥股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,4.24,4.3,4.182,False,True,True,False,4.38,-3.1963470319634633,False,52.47616789510958,0.037071384398182694,0.01794138324978079,0.038260002296803805,True,False,False,False,,,25.531494268637754,25.160784119197107,26.272914567519045,False,False,,,False,90002.0,99038.6,0.9087567877575006,False,38114100.0,0.54,70.58166666666666,-1.1655011655011593,2.3310023310023227,1.3868962219033913,30.000000000000355,40.00000000000018,False,4.82,False,False,False,False,False,False
22,000031,大悦城,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,2.24,2.242,2.161,False,True,True,True,2.29,-2.18340611353711,False,52.929649510298006,-0.008093454371735032,-0.03575118072985296,0.05531545271623586,True,False,False,False,,,17.644596700665193,15.740173480456702,21.45344314108218,False,False,2026-07-27,8.0,True,289341.0,301315.8,0.960258307065212,False,64182600.0,0.68,94.38617647058823,0.0,3.124999999999993,3.6557149467839047,14.285714285714013,85.71428571428599,True,3.12,False,True,False,True,False,False
23,000032,深桑达Ａ,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,14.58,13.956,15.6155,True,False,False,True,23.5,-37.95744680851064,False,41.57274031884465,-1.6475982815134067,-1.7033043611041774,0.11141215918154135,True,False,True,False,,,12.17327335206393,9.393161449144396,17.733497157903,False,False,2026-08-04,2.0,True,436723.0,642735.6,0.6794753550293464,False,632479200.0,3.59,176.17805013927577,-0.2735978112175075,3.898768809849523,-6.631231788927673,28.0701754385965,71.92982456140349,True,27.19,False,False,False,False,False,False
24,000034,神州数码,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,25.57,24.869999999999997,25.920499999999997,True,False,False,True,30.58,-16.38325703073904,False,48.63802776015594,-0.4558068700739746,-0.38033698331632937,-0.15093977351529042,False,True,False,False,,,34.2065571007408,32.87122550379459,36.87722029463322,False,False,,,False,424627.0,495694.4,0.8566306175740537,False,1088937700.0,5.0,217.78754,-1.2741312741312627,3.70656370656371,-1.35221156999285,59.37499999999998,40.62500000000002,False,31.34,False,True,False,False,True,False
25,000035,中国天楹,N 公共环保,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,4.96,5.066,4.7170000000000005,False,True,True,False,5.29,-6.238185255198489,False,52.71349668017355,0.04163882696424892,-0.037746593864681946,0.15877084165786173,True,False,False,False,,,23.32421999913922,21.056131032480042,27.86039793245758,False,False,2026-07-23,10.0,True,653781.0,444801.4,1.4698267586387992,False,327748900.0,2.83,115.81233215547702,-4.061895551257255,6.7698259187620815,5.151579393682413,5.714285714285598,14.28571428571425,False,6.71,False,False,False,False,False,False
26,000036,华联控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,4.16,4.08,4.139,True,True,False,True,4.97,-16.297786720321923,False,47.453744678221604,-0.13057926605579695,-0.17494616503748173,0.08873379796336955,True,False,False,False,2026-07-31,4.0,13.751841581167403,11.737788589498294,17.77994756450562,False,False,2026-08-04,2.0,True,210912.0,268114.4,0.7866492810531623,False,87397500.0,1.5,58.265,-0.4784688995215225,2.8708133971291896,0.5073689296931604,25.000000000000185,58.33333333333351,False,6.38,False,False,False,False,False,False
27,000037,深南电A,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,10.07,9.904,9.2935,True,True,True,True,10.7,-5.88785046728971,False,56.92749803735233,0.12708775265242167,-0.022298151899879652,0.29877180910460266,True,False,False,False,2026-07-16,15.0,38.88285916854407,34.34566103089821,47.95725544383579,False,False,,,False,263241.0,375176.8,0.7016451976774684,False,263583700.0,7.77,33.923256113256116,-0.39564787339266827,1.6815034619188916,8.355302092860606,17.647058823529044,82.35294117647096,True,12.91,False,False,False,False,False,False
28,000039,中集集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,8.5,8.64,8.197999999999999,False,True,True,False,8.91,-4.601571268237937,False,50.648858347836956,0.011982576658324362,-0.09916905074104292,0.22230325479873456,True,False,False,False,,,19.500087554394028,18.987785555585216,20.524691552011653,False,False,,,False,373762.0,346132.0,1.079825037846833,False,318458400.0,1.62,196.57925925925926,-2.073732718894006,3.456221198156691,3.6838253232495908,6.666666666667101,29.999999999999883,False,13.12,False,False,False,False,False,False
29,000042,中洲控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,8.41,8.238,8.019,True,True,True,True,8.62,-2.436194895591637,False,55.58865812120203,-0.036459446063741296,-0.1366478438125639,0.2003767954976452,True,False,False,False,2026-07-14,17.0,31.062857851742248,27.479619161007903,38.22933523321093,False,False,,,False,52880.0,46207.4,1.1444054415526517,False,44413600.0,0.8,55.517,1.2033694344163681,2.5270758122743784,4.875919690734506,28.57142857142869,71.4285714285713,True,10.49,False,False,False,False,False,False
30,000045,深纺织Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,10.13,9.870000000000001,9.3485,True,True,True,True,10.01,1.1988011988012086,True,58.11629568764589,-0.03493452672803876,-0.20949873029981503,0.34912840714355253,True,False,False,False,2026-07-27,8.0,22.10589714596826,18.78241348562982,28.752864466645143,False,False,2026-07-23,10.0,True,82468.0,86656.2,0.951668778460168,False,82676000.0,1.8,45.93111111111111,1.503006012024044,2.404809619238479,8.359629887147683,4.166666666666574,95.83333333333343,True,12.75,False,False,False,False,False,False
31,000048,京基智农,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,21.6,19.883999999999997,19.783,True,True,True,True,26.38,-18.11978771796815,False,58.67281266349037,0.03254646273937212,-0.14564233742475569,0.3563776003282556,True,False,False,False,2026-08-05,1.0,55.91416502475153,49.36432446926682,69.01384613572097,False,False,,,False,191569.0,227105.4,0.8435246365784346,False,411271400.0,3.62,113.61088397790054,2.031176192725548,4.534718941898917,9.18465349037052,37.49999999999991,62.500000000000085,False,26.38,False,False,False,False,True,True
32,000049,德赛电池,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,24.7,24.758,24.307499999999997,False,True,True,True,25.19,-1.9452163556967126,False,52.38263317522951,0.13155612774249548,0.03277046172668787,0.1975713320316152,True,False,False,False,,,27.357396527769424,26.059560827434222,29.95306792843983,False,False,,,False,78081.0,84811.6,0.9206405727518405,False,193328500.0,2.03,95.23571428571431,-1.5151515151515138,2.1929824561403537,1.614727964619981,3.636363636363554,32.727272727272634,False,28.57,False,False,False,False,False,False
33,000050,深天马Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.71,6.601999999999999,6.5735,True,True,True,True,8.16,-17.769607843137255,False,42.86215488844862,-0.39608858972361105,-0.5003970248084613,0.20861687016970043,True,False,False,False,2026-07-31,4.0,11.695199043783434,9.840504928338683,15.404587274672938,False,False,2026-07-29,6.0,True,358571.0,322954.8,1.110282305759196,False,238114300.0,1.47,161.98251700680274,-0.14880952380952328,2.380952380952383,2.076519358028445,6.2499999999998614,93.75000000000013,True,10.99,False,False,False,False,True,False
34,000055,方大集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,3.45,3.442,3.3305,True,True,True,True,3.52,-1.988636363636359,False,54.26535250190751,0.005307262236151189,-0.024770184697601564,0.060154893867505506,True,False,False,False,2026-07-15,16.0,22.77525836218642,20.519276817636616,27.28722145128603,False,False,2026-07-27,8.0,True,67061.0,93529.8,0.7170014262833877,False,22957600.000000004,0.99,23.189494949494954,0.5830903790087438,1.7492711370262406,3.588049842366023,0.0,100.0,True,4.44,False,False,False,False,False,False
35,000056,*ST皇庭,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,2.06,1.9759999999999998,1.9255,True,True,True,True,2.28,-9.649122807017534,False,57.5133389189975,0.008520556432259463,-0.006849002726267914,0.030739118317054753,True,False,False,False,2026-08-05,1.0,63.54353647847963,58.786658721700924,73.05729199203704,False,False,,,False,374326.0,205157.0,1.8245831241439483,True,78845800.0,4.14,19.04487922705314,-1.4354066985645786,5.263157894736858,6.985198649701379,9.090909090909275,9.090909090909275,False,2.42,False,True,False,False,False,True
36,000058,深 赛 格,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.81,6.874,6.3469999999999995,False,True,True,True,7.17,-5.020920502092055,False,60.27702137008649,0.11691322587936348,0.005977027679516678,0.2218723963996936,True,False,False,False,,,34.627265761168935,30.153477937841476,43.57484140782386,False,False,2026-07-27,8.0,True,78149.0,129498.2,0.603475569544596,False,53298000.0,0.79,67.46582278481013,-1.447178002894367,2.6049204052098496,7.294784937765876,16.66666666666675,27.777777777777583,False,8.33,False,False,False,False,False,False
37,000059,华锦股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,4.58,4.584,4.492500000000001,False,True,True,False,4.69,-2.345415778251606,False,56.46511783592374,0.08084625771061926,0.0757860146663412,0.010120486088556119,True,False,False,False,,,42.629331270188,41.993419171505735,43.90115546755251,False,False,,,False,200907.0,207328.8,0.9690260108581152,False,91605000.0,1.26,72.70238095238095,1.103752759381904,1.9867549668874138,1.947690595436827,22.22222222222178,77.77777777777821,True,5.2,False,True,False,False,False,False
38,000060,中金岭南,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.59,6.481999999999999,6.295,True,True,True,True,6.8,-3.0882352941176463,False,50.36822926757871,-0.13843261405432994,-0.23126197625126255,0.18565872439386522,True,False,False,False,2026-07-27,8.0,22.358627144839634,20.27241907549687,26.531043283525165,False,False,2026-08-04,2.0,True,2187384.0,1299465.4,1.6832952997440334,False,1455532500.0,4.93,295.23985801217043,-1.788375558867361,4.470938897168403,4.686258935663224,3.3333333333335604,36.6666666666665,False,8.86,False,False,False,False,False,False
39,000061,农 产 品,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,5.87,5.976,5.769,False,True,True,False,6.16,-4.707792207792208,False,51.888662874148636,0.038194835195050736,-0.004866030433476788,0.08612173125705505,True,False,False,False,,,26.631436996334926,23.899389407300294,32.09553217440419,False,False,2026-07-28,7.0,True,225569.0,211234.4,1.0678611059562269,False,132615500.0,1.26,105.25039682539682,-0.8445945945945943,3.0405405405405506,1.7507366961345119,27.777777777778077,38.888888888888914,False,7.37,False,False,False,False,False,False
40,000062,深圳华强,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,22.99,22.532000000000004,23.459,True,False,False,True,33.25,-30.85714285714286,False,41.029832215312766,-1.9300901783854805,-2.261754425573166,0.6633284943753708,True,False,False,False,2026-08-04,2.0,10.532652054133811,8.502708016943215,14.592540128515001,False,False,2026-08-04,2.0,True,274719.0,270375.6,1.0160643194134382,False,631503900.0,2.63,240.1155513307985,-1.203266007735282,2.44950580146111,-1.9992327038663251,50.877192982455966,47.36842105263148,False,37.27,False,True,False,False,False,False
41,000063,中兴通讯,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,34.7,34.328,35.7965,True,False,False,True,42.59,-18.52547546372388,False,46.63365366721396,-0.7243110621275051,-0.6729887409972325,-0.10264464226054515,False,True,False,False,,,27.383579160757453,26.507063160679945,29.136611160912473,False,False,,,False,1501508.0,1266164.6,1.1858710944848718,False,5160714100.0,3.73,1383.5694638069706,-0.11514104778352907,2.9648819804260045,-3.0631486318494794,27.18446601941705,72.81553398058294,True,42.59,False,False,False,False,True,False
42,000065,北方国际,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,9.2,9.25,9.0455,False,True,True,False,9.48,-2.9535864978903072,False,43.10228845699235,-0.2640096701657946,-0.39260223923011006,0.257185138128631,True,False,False,False,2026-07-20,13.0,10.027781288735484,9.78428290518029,10.514778055845873,False,False,,,False,236306.0,214862.0,1.0998035948655416,False,218271900.0,2.22,98.32067567567566,-0.9687836383207693,4.6286329386437,1.7080316179315542,65.11627906976733,30.23255813953467,False,13.12,False,True,False,False,True,False
43,000066,中国长城,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,14.73,14.264,15.184999999999999,True,False,False,True,20.4,-27.79411764705882,False,43.737260136281385,-0.9105844170706376,-0.9751671361592631,0.1291654381772509,True,False,True,False,,,10.038148591123758,8.20444545262355,13.705554868124171,False,False,2026-08-05,1.0,True,1440052.0,1249117.4,1.1528556082879,False,2131996600.0,4.46,478.02614349775786,0.06793478260869179,3.8043478260869596,-2.9963780046098014,66.07142857142837,33.92857142857162,False,25.61,False,True,False,False,True,False
44,000068,华控赛格,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,2.91,2.866,2.7195,True,True,True,True,2.92,-0.34246575342465024,False,55.657324861986886,-0.01892743350382542,-0.06803544408708735,0.09821602116652386,True,False,False,False,2026-07-24,9.0,22.69622865906094,19.449277771081622,29.190130435019576,False,False,2026-07-23,10.0,True,150785.0,126932.2,1.1879176442226638,False,43551100.0,1.5,29.034066666666664,1.041666666666674,3.12500000000001,7.004964147821295,22.222222222222168,77.77777777777783,True,4.22,False,False,False,False,False,False
45,000069,华侨城Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,1.93,1.8219999999999998,1.7165,True,True,True,True,1.83,5.464480874316932,True,67.39776531868208,0.02548790287903313,-0.004881938899158286,0.06073968355638283,True,False,False,False,,,35.306000053394904,27.450842163203202,51.0163158337783,False,False,2026-07-28,7.0,True,1582737.0,542312.4,2.9184967926235874,True,301289500.0,2.29,131.5674672489083,5.464480874316924,9.836065573770487,12.438100786484126,27.777777777777814,72.22222222222219,True,2.28,False,False,False,False,False,False
46,000070,特发信息,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,14.26,13.522,14.015,True,True,False,True,18.92,-24.630021141649056,False,45.34908385605625,-1.2119251478542115,-1.4811402321240574,0.538430168539692,True,False,False,False,2026-08-04,2.0,14.75296663528106,12.128581181283183,20.001737543276814,False,False,2026-08-04,2.0,True,640411.0,517895.0,1.2365653269485126,False,908394600.0000001,7.48,121.443128342246,0.635144671841914,4.516584333098086,1.7481270067784458,42.187500000000014,57.812499999999986,False,26.05,False,False,False,False,False,False
47,000078,ST海王,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,1.66,1.658,1.7725000000000002,True,False,False,True,2.3,-27.82608695652174,False,47.670878006435736,-0.02970760223467961,-0.02484550535486975,-0.00972419375961972,False,True,False,False,,,14.175788690350068,13.949864893554931,14.62763628394034,False,False,2026-08-04,2.0,True,787349.0,874891.6,0.8999389181471168,False,130703400.0,3.0,43.5678,-1.7751479289940808,2.9585798816568074,-6.346967559943597,40.0,40.0,False,2.34,False,False,False,False,False,False
48,000088,盐 田 港,G 运输仓储,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,4.47,4.522,4.383,False,True,True,False,4.67,-4.282655246252681,False,59.78835818256192,0.07283294456517453,0.058417153358107723,0.02883158241413361,True,False,False,False,,,76.72999390549637,75.96648493147669,78.25701185353574,False,False,,,False,195941.0,318070.4,0.6160302876344356,False,87652700.0,0.62,141.37532258064516,-0.8869179600886956,1.9955654101995532,1.9849418206707676,11.11111111111089,44.44444444444456,False,4.67,False,False,False,False,False,False
49,000089,深圳机场,G 运输仓储,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-06,6.59,6.698,6.584999999999999,False,True,True,False,6.88,-4.215116279069768,False,52.220897944699885,0.0794177383588126,0.0822320722322565,-0.005628667746887778,False,True,False,True,,,63.62229666376928,65.09280688709953,60.6812762171088,False,True,,,False,141194.0,156051.8,0.9047893071403215,False,93277400.0,0.69,135.18463768115944,-0.45317220543806824,1.963746223564953,0.07593014426728599,38.46153846153836,30.76923076923082,False,6.88,False,False,False,False,False,False
