序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
1,000001,平安银行,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,11.63,11.366,10.897,True,True,True,True,11.62,0.08605851979347301,True,75.19028534854097,0.2347590694073709,0.14759740559978374,0.17432332761517433,True,False,False,False,2026-07-08,17.0,95.20097191086707,89.04916710644058,107.50458151972006,False,False,,,False,2024979.0,1489572.4,1.3594364396117975,False,2318839900.0,1.04,2229.65375,0.17226528854437095,3.014642549526283,6.726622006056718,0.0,100.0,True,11.62,True,False,False,False,False,False
2,000002,万 科Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,3.34,3.246,3.1315,True,True,True,True,3.4,-1.764705882352943,False,61.112906498600445,0.029996861307331812,-0.004549346223112405,0.06909241506088844,True,False,False,False,,,26.981334521219292,20.60606587111234,39.731871821433195,False,False,2026-07-27,4.0,True,1256027.0,1485766.4,0.8453731353730978,False,418168900.0,1.29,324.1619379844961,0.30030030030030463,2.4024024024024047,6.658151045824681,25.0,75.0,True,4.16,False,False,False,False,False,False
3,000006,深振业Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,6.52,6.434,6.4430000000000005,True,True,False,True,7.54,-13.527851458885948,False,44.77156959930054,-0.3364671668603485,-0.44242958645700226,0.2119248391933075,True,False,False,False,2026-07-27,4.0,14.333284190813368,12.016008918938716,18.967834734562672,False,False,2026-07-21,8.0,True,240111.0,247723.2,0.969271348020694,False,157352500.0,1.78,88.4002808988764,2.3547880690737655,5.337519623233907,1.195095452428978,47.058823529411825,52.94117647058817,False,11.25,False,False,False,False,False,False
4,000007,全新好,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,9.22,9.080000000000002,9.9245,True,False,False,False,13.5,-31.703703703703702,False,37.009288031585335,-0.8617099866023619,-0.8882871964644843,0.05315441972424484,True,False,True,False,,,9.463375949536298,9.187699088509689,10.014729671589514,True,False,2026-07-31,0.0,True,119722.0,79017.6,1.5151308063013809,False,109968100.0,3.46,31.782687861271675,5.855338691159573,6.773823191733637,-7.098594387626575,25.423728813559087,74.5762711864409,True,17.79,False,False,False,False,True,False
5,000008,神州高铁,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,2.37,2.35,2.3579999999999997,True,True,False,True,2.86,-17.132867132867126,False,48.487842568641184,-0.035617923179611655,-0.04711633426421738,0.02299682216921145,True,False,False,False,2026-07-28,3.0,12.678455513184572,11.767669498549779,14.500027542454156,False,False,2026-07-28,3.0,True,189434.0,250630.0,0.75583130511112,False,44872800.0,0.7,64.104,0.8510638297872353,1.2765957446808427,0.5089058524173222,33.33333333333284,66.66666666666717,False,2.87,False,False,False,False,True,False
6,000009,中国宝安,J 金融业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,7.87,6.812,6.3155,True,True,True,True,7.15,10.069930069930066,True,77.0021814208526,0.0804855216672209,-0.12026398906614154,0.4014990214667249,True,False,False,False,2026-07-03,20.0,31.96029948826047,18.55276571137399,58.77536704203343,False,False,2026-07-27,4.0,True,1443185.0,335159.8,4.305960917747296,False,1105250700.0,5.6,197.36619642857144,10.069930069930066,13.566433566433561,24.614044810387142,0.0,100.0,True,8.8,False,False,False,False,False,True
7,000010,*ST美丽,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,1.58,1.514,1.6324999999999998,True,False,False,True,1.96,-19.38775510204081,False,42.77495621048851,-0.12880440337840016,-0.14582079095132292,0.03403277514584552,True,False,False,False,2026-07-29,2.0,3.800365976503489,2.932291231897922,5.536515465714623,False,False,2026-07-28,3.0,True,255421.0,180625.0,1.4140955017301038,False,40019000.0,2.93,13.658361774744026,4.635761589403975,8.609271523178801,-3.2159264931087153,46.15384615384606,53.846153846153946,False,2.86,False,False,False,False,True,False
8,000011,深物业A,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,7.94,7.890000000000001,6.997,True,True,True,False,9.09,-12.651265126512644,False,62.75413399459992,0.2763365231643924,0.11734883197363531,0.3179753823815141,True,False,False,False,2026-07-15,12.0,56.20624913150925,49.284954715631876,70.048837963264,False,False,,,False,178260.0,403000.4,0.4423320671642013,False,140922600.0,3.39,41.57008849557522,-0.6257822277847325,4.1301627033792245,13.477204516221244,48.48484848484825,51.51515151515175,False,9.09,False,True,False,False,True,False
9,000012,南 玻Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,3.93,3.882,3.9479999999999995,True,False,False,True,5.13,-23.391812865497073,False,45.47755237550668,-0.13855572535716476,-0.1530227198651252,0.02893398901592087,True,False,False,False,2026-07-30,1.0,15.968558186592508,14.152814411139163,19.600045737499197,False,False,2026-07-29,2.0,True,325433.0,243070.8,1.338840370789087,False,129043900.0,1.66,77.73728915662652,0.0,2.5445292620865048,-0.4559270516717161,39.99999999999974,10.000000000000266,False,5.41,False,False,False,False,False,False
10,000014,沙河股份,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-07-31,10.02,9.807999999999998,9.230500000000001,True,True,True,True,10.5,-4.571428571428576,False,57.79868397672648,-0.018934218307489203,-0.20379321882604523,0.36971800103711205,True,False,False,False,,,19.756365190583548,15.50036029084039,28.26837499006986,False,False,2026-07-27,4.0,True,72542.0,107169.6,0.6768897149938041,False,72882600.0,3.0,24.2942,0.4008016032064132,2.404809619238479,8.553166134012226,66.66666666666666,33.33333333333333,False,13.32,False,True,False,False,True,False
