评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
11,002547,*ST春兴,C 制造业,8.5,1041,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%",涨幅3.2-10.1%（-1分）,2026-07-31,2.5,2.286,2.245,True,2.75,-9.090909090909092,False,53.80754221380271,27.62168407491178,20.63264311937736,41.59976598598062,2026-07-27,4.0,2026-07-23,6.0,True,1.9480338762996259,149722100.0,5.41,27.67506469500924,2.8806584362139898,7.407407407407396,11.358574610244984,50.0,False,False,False,True,False,50.0,False,3.77,腾讯前复权日K回退（成交额、换手率已提供）
12,002368,太极股份,I 信息技术,8.5,878,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,14.75,13.925999999999998,13.7285,True,14.8,-0.3378378378378426,False,56.16154436316495,14.31414113133809,10.332698210770952,22.277026972472367,2026-07-16,11.0,2026-07-28,3.0,True,1.9439436697477583,266744800.0,2.95,90.4219661016949,7.116920842411045,8.569353667392882,7.440725498051496,21.186440677966107,False,False,False,False,False,78.81355932203388,True,18.2,腾讯前复权日K回退（成交额、换手率已提供）
13,000799,酒鬼酒,C 制造业,8.5,284,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）",2026-07-31,41.85,39.474,38.8795,True,42.18,-0.7823613086770941,False,58.54784692342011,32.78857676699489,23.332277892648836,51.70117451568701,2026-07-29,2.0,2026-07-29,2.0,True,1.907806414108995,822823700.0,6.2,132.7135,3.563474387527843,6.829992576095021,7.640273151660903,0.3623188405796383,False,False,False,False,False,99.63768115942037,True,46.82,腾讯前复权日K回退（成交额、换手率已提供）
14,002135,东南网架,C 制造业,8.5,658,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,6.23,5.924,5.9885,True,6.9,-9.71014492753623,False,50.41559747841104,14.13031242738739,11.18250114594944,20.02593499026329,2026-07-27,4.0,2026-07-23,6.0,True,1.891559533338018,136356600.0,2.11,64.62398104265402,7.228915662650626,8.089500860585193,4.0327293980128625,14.893617021276476,False,False,False,False,False,85.10638297872353,True,9.65,腾讯前复权日K回退（成交额、换手率已提供）
15,002291,遥望科技,I 信息技术,8.5,806,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）",2026-07-31,5.16,4.938,4.8235,True,5.23,-1.3384321223709421,False,56.657076120231345,17.367503160944338,13.855428335020298,24.39165281279242,2026-07-03,20.0,2026-07-28,3.0,True,1.852463839484836,240498100.0,5.42,44.37234317343173,4.878048780487809,6.707317073170733,6.976262050378357,15.151515151515094,True,False,False,False,False,84.8484848484849,True,7.05,腾讯前复权日K回退（成交额、换手率已提供）
16,002164,宁波东力,C 制造业,8.5,685,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,11.02,10.639999999999999,10.803,True,13.2,-16.515151515151512,False,48.33312353591373,17.428365219417827,14.477919734195757,23.32925618986197,2026-07-28,3.0,2026-07-29,2.0,True,1.791089343808545,143820300.0,2.74,52.489160583941604,4.454976303317526,4.075829383886269,2.008701286679614,6.976744186046751,False,False,False,False,False,93.02325581395324,True,15.26,腾讯前复权日K回退（成交额、换手率已提供）
17,000712,锦龙股份,J 金融业,8.5,229,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,8.9,8.562000000000001,8.497,True,9.15,-2.73224043715847,False,53.48815040935542,13.204071502566256,10.609629097279393,18.39295631313998,2026-07-20,9.0,2026-07-30,1.0,True,1.6981067264945362,321092100.0,4.03,79.67545905707195,3.608847497089651,7.2176949941792685,4.742850417794521,46.77419354838702,False,False,False,False,False,53.225806451612975,False,12.26,腾讯前复权日K回退（成交额、换手率已提供）
18,000837,秦川机床,C 制造业,8.5,310,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,9.68,9.193999999999999,9.602,True,12.65,-23.478260869565222,False,47.19887795954222,14.368469035858197,10.09557429976757,22.914258508039453,2026-07-29,2.0,2026-07-28,3.0,True,1.6485411895738349,227703000.0,2.36,96.48432203389831,6.024096385542155,5.476451259583789,0.8123307644240721,33.999999999999986,False,False,False,False,False,66.00000000000001,False,13.6,腾讯前复权日K回退（成交额、换手率已提供）
19,000678,襄阳轴承,C 制造业,8.5,204,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,8.45,8.112,8.088,True,9.83,-14.038657171922694,False,49.26642327720944,11.538726752142095,9.002537571927434,16.611105112571416,2026-07-03,20.0,2026-07-23,6.0,True,1.6253105182372662,108141800.0,2.8,38.62207142857143,4.192355117139335,3.822441430332929,4.4757665677547,16.12903225806472,False,False,False,True,False,83.87096774193527,True,13.9,腾讯前复权日K回退（成交额、换手率已提供）
20,002878,元隆雅图,L 商务服务,8.5,1341,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,12.18,11.7,11.3485,True,12.11,0.5780346820809272,True,54.007042294544014,10.725025717449121,8.130411858416409,15.914253435514546,2026-07-03,20.0,2026-07-28,3.0,True,1.6162926246902083,125208100.0,4.38,28.586324200913243,4.013663535439793,5.977796754910327,7.326959510067412,24.2857142857143,False,False,False,True,False,75.7142857142857,True,20.5,腾讯前复权日K回退（成交额、换手率已提供）
21,000917,电广传媒,I 信息技术,8.5,357,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7.9%（-1分）,2026-07-31,7.03,6.766,6.5685,True,7.01,0.28530670470756725,True,56.09303355515395,15.951390889515443,12.277818907468022,23.29853485361028,2026-07-09,16.0,2026-07-27,4.0,True,1.4345600494308528,264940600.0,2.66,99.60172932330826,3.2305433186490484,5.873715124816452,7.025957220065464,32.49999999999994,False,False,False,True,False,67.50000000000006,False,9.06,腾讯前复权日K回退（成交额、换手率已提供）
22,002015,协鑫能科,D 水电煤气,8.5,545,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）,2026-07-31,15.08,14.352,14.428999999999998,True,16.89,-10.716400236826527,False,48.541727427135584,12.04843058994746,11.68242813233699,12.780435505168402,2026-07-21,8.0,2026-07-31,0.0,True,1.3624437340969644,1445178000.0,6.08,237.69375,9.992706053975198,8.606856309263309,4.511747175826472,0.0,False,False,False,True,True,100.0,True,25.53,腾讯前复权日K回退（成交额、换手率已提供）
23,002123,梦网科技,I 信息技术,8.0,646,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）,2026-07-31,8.26,8.104,8.199000000000002,True,9.52,-13.235294117647056,False,52.12193263414788,26.957702058909046,23.684584120649376,33.50393793542838,,,,,False,1.6856164994331186,329142300.00000006,5.51,59.735444646098024,4.292929292929282,5.303030303030303,0.7439931698987456,50.00000000000021,True,False,False,True,False,49.99999999999979,False,10.48,腾讯前复权日K回退（成交额、换手率已提供）
24,000009,中国宝安,J 金融业,7.5,6,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）",2026-07-31,7.87,6.812,6.3155,True,7.15,10.069930069930066,True,77.0021814208526,31.96029948826047,18.55276571137399,58.77536704203343,2026-07-03,20.0,2026-07-27,4.0,True,4.305960917747296,1105250700.0,5.6,197.36619642857144,10.069930069930066,13.566433566433561,24.614044810387142,0.0,False,False,False,False,True,100.0,True,8.8,腾讯前复权日K回退（成交额、换手率已提供）
25,000710,贝瑞基因,M 科研服务,7.5,227,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）",2026-07-31,8.5,8.081999999999999,7.858999999999999,True,8.83,-3.737259343148359,False,59.539552020619865,18.9220822310841,15.510972820324389,25.74430105260352,,,2026-07-28,3.0,True,3.7400031656042705,220958300.00000003,7.89,28.004854245880868,6.649937264742789,11.041405269761604,8.156253976332879,30.681818181818137,False,False,False,False,False,69.31818181818187,False,12.09,腾讯前复权日K回退（成交额、换手率已提供）
26,002139,拓邦股份,C 制造业,7.5,662,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-07-31,10.27,9.76,9.778,True,10.41,-1.3448607108549526,False,59.137356366673934,25.548753793848103,21.221999199407247,34.20226298272981,2026-07-29,2.0,2026-07-29,2.0,True,2.5569338937020034,388349500.0,3.57,108.78137254901961,5.333333333333323,4.5128205128205074,5.031703824913061,18.18181818181822,False,False,False,False,False,81.81818181818178,True,11.75,腾讯前复权日K回退（成交额、换手率已提供）
27,000826,*ST启环,N 公共环保,7.5,304,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-31,1.73,1.524,1.6305,True,2.0,-13.5,False,52.797756122701784,22.74943630192792,15.043315845639816,38.161677214504124,2026-07-30,1.0,2026-07-23,6.0,True,2.2434981704228876,111014100.0,4.64,23.925452586206898,10.191082802547768,10.191082802547765,6.102422569763871,0.0,True,False,False,False,True,100.0,True,2.49,腾讯前复权日K回退（成交额、换手率已提供）
28,002777,久远银海,I 信息技术,7.5,1250,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-07-31,13.26,12.664,12.314,True,12.93,2.5522041763341075,True,59.147614619882205,18.023937922959558,13.032054357403084,28.007705054072503,2026-07-03,20.0,2026-07-28,3.0,True,2.131137650728032,214276699.99999997,4.02,53.30266169154228,4.0000000000000036,4.86274509803921,7.682312814682472,17.7419354838709,False,False,False,True,False,82.25806451612911,True,17.5,腾讯前复权日K回退（成交额、换手率已提供）
29,002425,凯撒文化,I 信息技术,7.5,933,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%,"RSI区间[46.2, 56.5]（-1分）；涨幅3.2-10.1%（-1分）",2026-07-31,2.82,2.694,2.6405000000000003,True,2.95,-4.4067796610169605,False,57.70572803922508,23.607039883709096,17.259167156849475,36.30278533742834,2026-07-27,4.0,2026-07-27,4.0,True,2.0527921972766716,192371500.0,7.47,25.752543507362784,0.3558718861209842,4.62633451957295,6.7979549327778654,23.076923076923286,False,False,False,True,False,76.92307692307672,True,3.74,腾讯前复权日K回退（成交额、换手率已提供）
30,002380,科远智慧,I 信息技术,7.5,890,站上5日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"站上20日线（-1分）；RSI区间[46.2, 56.5]（-1分）",2026-07-31,27.78,26.93,28.911,True,36.85,-24.613297150610585,False,41.10361701076231,4.770739399551039,4.270687267904947,5.770843662843223,2026-07-29,2.0,2026-07-31,0.0,True,2.0126490956299463,303771100.0,7.73,39.29768434670117,7.799767171129224,7.17889018238262,-3.9120058109370146,30.8108108108108,False,False,False,False,False,69.1891891891892,False,51.06,腾讯前复权日K回退（成交额、换手率已提供）
31,002472,双环传动,C 制造业,7.5,975,"站上5日线；RSI区间[46.2, 56.5]；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",站上20日线（-1分）；MACD多头（-1分）,2026-07-31,38.42,36.459999999999994,39.57899999999999,True,49.42,-22.25819506272764,False,47.97659312958923,16.17923577472151,15.307422875442805,17.92286157327892,,,2026-07-31,0.0,True,1.9416665148089998,1535679900.0,5.41,283.8595009242144,7.649201456990773,6.052115438498169,-2.9283205740417695,30.555555555555447,True,False,False,False,False,69.44444444444456,False,49.42,腾讯前复权日K回退（成交额、换手率已提供）
32,001207,联科科技,C 制造业,7.5,418,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-07-31,15.42,14.806000000000001,14.919,True,16.56,-6.884057971014486,False,51.073655157184376,10.89321002254563,7.812648507183827,17.054333053269232,2026-07-08,17.0,2026-07-29,2.0,True,1.9069223867911165,74237800.0,1.66,44.72156626506025,3.698722259583054,4.4384667114996645,3.3581339231851963,24.24242424242426,True,False,False,True,False,75.75757575757575,True,21.9,腾讯前复权日K回退（成交额、换手率已提供）
33,002512,ST达华,C 制造业,7.5,1007,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%,"RSI区间[46.2, 56.5]（-1分）；涨幅3.2-10.1%（-1分）",2026-07-31,3.71,3.482,3.353,True,3.72,-0.26881720430108147,False,57.16677909362593,25.071073257858227,19.15412213593802,36.90497550169864,2026-07-09,16.0,2026-07-27,4.0,True,1.899491186648656,222205400.0,5.44,40.84658088235294,0.5420054200542035,5.420054200542011,10.647181628392477,70.0,True,False,False,True,True,30.0,False,5.33,腾讯前复权日K回退（成交额、换手率已提供）
34,002362,汉王科技,C 制造业,7.5,872,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-07-31,15.39,14.808000000000002,14.639,True,15.68,-1.849489795918362,False,52.96103252460863,15.342921967696393,11.404857429312466,23.219051044464248,2026-07-22,7.0,2026-07-27,4.0,True,1.8916508052053438,97093600.0,3.05,31.833967213114757,4.76514635806673,3.880190605854325,5.1301318396065385,19.29824561403498,False,False,False,False,False,80.70175438596502,True,21.16,腾讯前复权日K回退（成交额、换手率已提供）
35,002801,微光股份,C 制造业,7.5,1271,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-07-31,27.82,27.029999999999994,27.152500000000003,True,31.99,-13.035323538605809,False,50.93078722189018,18.908516976393834,15.342397007413416,26.04075691435467,2026-07-27,4.0,2026-07-27,4.0,True,1.8452485508519236,46620500.0,1.45,32.152068965517245,3.4970238095238138,3.2738095238095335,2.458337169689704,21.590909090909175,False,False,False,False,False,78.40909090909082,True,35.73,腾讯前复权日K回退（成交额、换手率已提供）
36,002420,毅昌科技,C 制造业,7.5,928,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-07-31,5.38,5.21,5.191,True,5.89,-8.658743633276737,False,51.78497250247092,15.844065299578853,12.415535829829247,22.701124239078066,2026-07-27,4.0,2026-07-23,6.0,True,1.8406409499945757,75346700.0,3.44,21.90311046511628,4.061895551257244,4.448742746615078,3.6409169716817584,60.86956521739128,False,False,False,False,False,21.739130434782574,False,7.44,腾讯前复权日K回退（成交额、换手率已提供）
37,002920,德赛西威,C 制造业,7.5,1379,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-07-31,92.45,86.798,84.7385,True,91.35,1.2041598248494894,True,60.93390985418928,28.752463668716615,21.850797343680238,42.55579631878937,2026-07-03,20.0,2026-07-28,3.0,True,1.8188776341074162,1332320900.0,2.43,548.2802057613168,3.9464807735552165,7.117157634360241,9.10034989998643,16.429699842021996,False,False,False,False,False,83.57030015797801,True,114.96,腾讯前复权日K回退（成交额、换手率已提供）
38,002296,辉煌科技,C 制造业,7.5,811,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-31,8.8,8.790000000000001,8.7465,True,9.34,-5.781584582441105,False,47.031262530250906,10.07304944995248,8.459167770463177,13.300812808931088,,,2026-07-28,3.0,True,1.8034852013861273,112557600.0,3.66,30.753442622950818,-0.22675736961450532,1.9274376417233754,0.6116732407248778,5.882352941177331,False,False,False,False,False,5.882352941177331,False,12.25,腾讯前复权日K回退（成交额、换手率已提供）
39,002667,*ST威领,C 制造业,7.5,1155,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-07-31,11.17,10.534,10.061000000000002,True,13.67,-18.2882223847842,False,48.88842018028327,12.225381757835597,9.21760294792316,18.24093937766047,2026-07-06,19.0,2026-07-23,6.0,True,1.765610903817328,492768200.0,17.15,28.732839650145774,-4.692832764505129,16.97952218430034,11.02276115694263,44.723618090452284,False,False,False,False,True,13.567839195979877,False,30.69,腾讯前复权日K回退（成交额、换手率已提供）
