序号,股票代码,股票名称,所属行业,数据来源,缓存命中,数据日期,收盘价,MA5,MA20,站上MA5,站上MA20,MA5高于MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,MACD_DIF,MACD_DEA,MACD柱,MACD多头,MACD空头,MACD金叉,MACD死叉,最近MACD金叉日期,最近MACD金叉距今交易日数,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",KDJ金叉,KDJ死叉,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,当日成交量,5日均量,量比,放量,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,收盘日内位置（%）,收盘位于日内高位,60日最高价,触及60日高点压力,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线
11,000016,*ST康佳A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,2.62,2.558,2.503,True,True,True,True,2.78,-5.7553956834532265,False,53.38821061091987,-0.017820193938495432,-0.04850353656592608,0.06136668525486129,True,False,False,False,,,28.897020665239733,26.785809104965576,33.11944378578804,False,False,,,False,190678.0,160072.0,1.1912014593432956,False,49804100.0,1.19,41.85218487394958,1.5503875968992276,3.4883720930232673,4.674390731122653,44.444444444444336,55.55555555555567,False,3.64,False,True,False,False,False,False
12,000017,深中华A,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,6.2,6.038,5.8115000000000006,True,True,True,True,6.67,-7.0464767616191875,False,60.15155603213013,0.10977100082364188,0.060448169576361906,0.09864566249455996,True,False,False,False,2026-07-28,6.0,52.971820232058064,47.65771302125025,63.60003465367369,False,False,,,False,95048.0,91480.8,1.0389939746919572,False,58522700.00000001,2.16,27.093842592592598,2.1416803953871577,4.118616144975288,6.685021078895287,27.99999999999976,72.00000000000024,True,6.67,False,False,False,False,False,False
13,000019,深粮控股,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,6.09,6.116,6.0155,False,True,True,True,6.23,-2.247191011235964,False,51.79094777177994,0.0032714605192403212,-0.027279464750324146,0.061101850539128935,True,False,False,False,,,18.77865776820978,17.917712747566508,20.500547809496318,False,False,2026-07-29,5.0,True,51157.0,61824.4,0.8274564734959012,False,31077800.000000004,1.23,25.266504065040657,-0.327332242225864,1.145662847790512,1.2384672928268567,0.0,57.14285714285696,False,7.35,False,False,False,False,False,False
14,000020,深华发Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,10.92,10.692,10.2755,True,True,True,True,10.99,-0.6369426751592382,False,55.954099211564866,-0.13008305559774236,-0.31668442741147923,0.37320274362747374,True,False,False,False,2026-07-23,9.0,17.062320136158853,12.373364693319525,26.44023102183751,False,False,,,False,36679.0,42888.4,0.8552195931767097,False,39942300.0,2.02,19.773415841584157,0.6451612903225934,1.5668202764976953,6.272200866137909,35.29411764705913,64.70588235294088,False,14.7,False,False,False,False,False,False
15,000021,深科技,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,38.7,36.67999999999999,42.527,True,False,False,False,61.86,-37.439379243452954,False,44.65033568663609,-2.802739198984881,-2.174264762280145,-1.2569488734094714,False,True,False,False,,,30.084117275185207,31.40974433649589,27.43286315256384,False,False,,,False,1620705.0,1530003.6,1.0592818212976753,False,6181916500.0,10.3,600.186067961165,5.911330049261099,8.045977011494267,-8.998988877654192,20.748299319727835,79.25170068027217,True,66.2,False,False,False,False,False,False
16,000025,特 力Ａ,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,15.28,15.472,14.114,False,True,True,True,15.98,-4.380475594493123,False,60.66584861832952,0.33345395064544014,0.09556977264551951,0.47576835599984124,True,False,False,False,2026-07-16,14.0,65.36949929267236,57.491649536624415,81.12519880476826,False,False,,,False,91192.0,128722.0,0.7084414474604186,False,139056500.0,2.32,59.93814655172414,-1.6731016731016735,2.380952380952376,8.261300836049303,10.810810810810603,54.05405405405398,False,16.28,False,True,False,False,True,False
17,000026,飞亚达,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,17.08,16.34,16.872,True,True,False,True,20.5,-16.6829268292683,False,46.563027857915834,-0.9475042334745467,-1.104764438749848,0.31452041055060276,True,False,False,False,2026-07-31,3.0,20.976255720332386,20.931105019628163,21.06655712174083,True,False,,,False,135619.0,98631.6,1.3750055763061737,False,226794000.0,3.72,60.96612903225806,4.528763769889821,6.793145654834758,1.2328117591275392,7.207207207207378,92.79279279279262,True,27.67,False,False,False,False,False,False
18,000027,深圳能源,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,6.44,6.502000000000001,6.321,False,True,True,True,6.65,-3.157894736842105,False,49.761651887402614,-0.00795215951168693,-0.05423976300519154,0.09257520698700922,True,False,False,False,2026-07-15,15.0,24.24781407093505,23.488436201071426,25.766569810662297,False,False,,,False,251613.0,260786.0,0.9648255657895746,False,162319000.0,0.53,306.2622641509434,-1.2269938650306678,1.687116564417183,1.8826135105204977,0.0,18.18181818181855,False,8.29,False,False,False,False,False,False
19,000028,国药一致,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,20.6,20.91,20.711,False,False,True,False,22.08,-6.702898550724624,False,49.732850604940296,0.11675461873438664,0.11135113247013147,0.010806972528510345,True,False,False,False,2026-07-30,4.0,38.22136855142961,38.31941209521788,38.02528146385309,False,True,,,False,32455.0,29382.6,1.1045652869385283,False,66968900.0,0.62,108.01435483870968,-1.1041766682669096,1.7282765242438765,-0.5359470812611516,2.7777777777772297,22.222222222222772,False,22.08,False,False,False,False,True,False
20,000029,深深房Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,22.06,20.766,20.857,True,True,False,True,24.56,-10.17915309446254,False,53.63317188592858,-0.64610725606396,-0.9632234324300382,0.6342323527321563,True,False,False,False,2026-07-31,3.0,20.67093252340162,17.611823130653622,26.789151308897623,False,False,,,False,42521.0,70350.4,0.6044173167458892,False,92989500.0,0.48,193.728125,2.2716736207695876,2.9207232267037506,5.767847724984415,3.174603174603112,96.8253968253969,True,31.08,False,False,False,False,True,False
21,000030,富奥股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,4.29,4.308,4.167,False,True,True,True,4.38,-2.054794520547942,False,56.0807821092429,0.04013290476854792,0.013157189628789038,0.05395143027951776,True,False,False,False,,,26.4840545896824,24.975429042670296,29.50130568370661,False,False,,,False,86654.0,103409.0,0.8379734839327331,False,37181600.0,0.52,71.50307692307693,-0.46403712296982924,2.32018561484918,2.9517638588912942,40.00000000000018,40.00000000000018,False,4.92,False,False,False,False,False,False
22,000031,大悦城,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,2.24,2.232,2.1545,True,True,True,True,2.29,-2.18340611353711,False,52.92851235523038,-0.012780883134472898,-0.04266638201664224,0.05977099776433868,True,False,False,False,2026-07-08,20.0,17.256368735065152,14.78796186739416,22.193182470407137,False,False,2026-07-27,7.0,True,252688.0,317737.6,0.7952725771202401,False,56130600.00000001,0.59,95.13661016949153,0.0,2.232142857142869,3.9684381527036496,0.0,100.0,True,3.13,False,True,False,True,False,False
23,000032,深桑达Ａ,E 建筑业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,14.62,13.502,16.0075,True,False,False,True,23.5,-37.787234042553195,False,41.71878494896264,-1.7751037553674252,-1.7172230300901221,-0.11576145055460607,False,True,False,False,,,10.377478498260475,8.003105495425695,15.126224503930036,False,False,2026-08-04,1.0,True,530719.0,645630.4,0.8220167451842416,False,769406799.9999999,4.37,176.06562929061784,5.028735632183912,5.747126436781615,-8.667811963142285,25.00000000000011,74.99999999999989,True,27.19,False,False,False,False,False,False
24,000034,神州数码,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,25.9,24.422,26.083499999999997,True,False,False,True,30.58,-15.304120340091561,False,49.914585358934964,-0.5075165057858548,-0.3614708970818428,-0.292091217408024,False,True,False,False,,,32.36473339086092,32.20355971038207,32.68708075181861,True,False,,,False,620012.0,478077.4,1.296886236412765,False,1610935300.0,7.3,220.67606849315067,4.016064257028118,7.389558232931727,-0.7035098817259903,36.41304347826097,63.58695652173903,False,31.34,False,False,False,False,False,False
25,000035,中国天楹,N 公共环保,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,5.17,5.0760000000000005,4.694999999999999,True,True,True,True,5.18,-0.19305019305018895,False,60.26490734663178,0.04011380616022375,-0.057593718769131524,0.19541504985871055,True,False,False,False,,,23.911411431838015,19.92208654717511,31.890061201163824,False,False,2026-07-23,9.0,True,521349.0,460363.6,1.1324722458508885,False,269590500.0,2.25,119.818,2.9880478087649376,5.7768924302788855,10.117145899893517,41.379310344827616,58.620689655172384,False,6.71,False,False,False,False,False,False
26,000036,华联控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,4.18,4.0200000000000005,4.134,True,True,False,True,4.97,-15.895372233400403,False,48.107605810771325,-0.14838068118258008,-0.1860292691739505,0.07529717598274083,True,False,False,False,2026-07-31,3.0,12.664799408822523,10.730762094374285,16.532874037718997,False,False,2026-08-04,1.0,True,242672.0,280831.2,0.8641205108264324,False,100548700.00000001,1.73,58.1206358381503,1.9512195121951237,2.926829268292686,1.112723754233173,16.666666666667037,83.33333333333296,True,6.38,False,False,False,False,False,False
27,000037,深南电A,D 水电煤气,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,10.11,9.69,9.2,True,True,True,True,10.7,-5.514018691588784,False,57.4534195335818,0.09266240825670025,-0.0596457056140557,0.30461622774151187,True,False,False,False,2026-07-16,14.0,36.89571732430244,32.077061963269045,46.533028046369225,False,False,,,False,432929.0,344556.2,1.2564829772327417,False,434005500.0,12.77,33.9863351605325,0.0990099009900991,2.178217821782167,9.89130434782609,4.545454545454472,95.45454545454552,True,12.91,False,False,False,False,False,True
28,000039,中集集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,8.68,8.68,8.177000000000001,False,True,True,False,8.91,-2.5813692480359194,False,54.570920121583114,0.009897371693485368,-0.12695788122754664,0.273710505842064,True,False,False,False,,,20.18812815210933,18.73163455966353,23.101115337000927,False,False,,,False,322306.0,407968.4,0.790026874630486,False,278906900.0,1.4,199.21921428571432,0.9302325581395321,2.20930232558139,6.151400269047307,36.842105263158146,63.157894736841854,False,13.32,False,False,False,False,True,False
29,000042,中洲控股,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,8.31,8.168000000000001,7.983,True,True,True,True,8.62,-3.596287703016227,False,53.52561656568875,-0.06790983664010675,-0.1616969444625511,0.1875742156448887,True,False,False,False,2026-07-14,16.0,28.693052209962577,25.687999820816625,34.703156988254484,False,False,,,False,44907.0,51061.8,0.8794637086824201,False,37148500.0,0.68,54.63014705882353,0.9720534629404698,2.187120291616035,4.09620443442316,22.22222222222178,77.77777777777821,True,10.49,False,True,False,False,True,False
30,000045,深纺织Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,9.98,9.748,9.321,True,True,True,True,9.96,0.20080321285140132,True,55.76984276319641,-0.08616072087811055,-0.2531413205871642,0.3339611994181073,True,False,False,False,2026-07-27,7.0,20.227811236021086,17.120671651891865,26.442090404279533,False,False,2026-07-23,9.0,True,79218.0,106927.2,0.7408592014005791,False,78560400.0,1.73,45.41063583815029,1.3197969543147225,2.131979695431463,7.070056860851848,14.285714285714043,85.71428571428595,True,12.75,False,False,False,False,False,False
31,000048,京基智农,A 农林牧渔,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,21.17,18.984,19.7985,True,True,False,True,26.38,-19.749810462471558,False,57.205207467428,-0.16583680764019348,-0.190188613829084,0.048703612377781036,True,False,True,False,,,51.00386402439117,46.08940418757061,60.8327836980323,False,False,,,False,357443.0,188833.2,1.8929033665690143,True,743048500.0,6.75,110.08125925925926,6.8113017154389555,8.072653884964671,6.927292471651898,14.374999999999824,85.62500000000017,True,26.38,False,False,False,False,False,True
32,000049,德赛电池,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,25.08,24.686,24.274499999999996,True,True,True,True,25.15,-0.2783300198807169,False,55.903038507408475,0.12810954907537564,0.0080754306777964,0.24006823679515849,True,False,False,False,,,27.658168370308186,25.410642978480254,32.153219153964045,False,False,,,False,93051.0,86845.6,1.0714532457602917,False,232784900.00000003,2.42,96.19210743801655,1.047542304593052,1.8936341659951748,3.3182969783105825,23.40425531914945,76.59574468085056,True,28.57,False,False,False,False,False,False
33,000050,深天马Ａ,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,6.72,6.55,6.640000000000001,True,True,False,True,8.49,-20.848056537102476,False,43.03058999292087,-0.43665304393047233,-0.5264750572163166,0.17964402657168854,True,False,False,False,2026-07-31,3.0,10.775121797752552,8.913157865535736,14.499049662186184,False,False,2026-07-29,5.0,True,361359.0,332248.2,1.0876176304341152,False,242042599.99999997,1.48,163.54229729729727,2.127659574468077,3.1914893617021276,1.2048192771084214,28.571428571428815,71.42857142857119,True,10.99,False,False,False,False,True,False
34,000055,方大集团,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,3.43,3.4200000000000004,3.3165,True,True,True,True,3.52,-2.5568181818181777,False,53.17721188708652,-0.0008587584302279794,-0.03229093188604648,0.062864346911637,True,False,False,False,2026-07-15,15.0,21.94914708520059,19.3912860440439,27.06486916751397,False,False,2026-07-27,7.0,True,91074.0,97256.8,0.9364280955162004,False,31200000.0,1.35,23.11111111111111,-0.29069767441859407,2.0348837209302277,3.422282526760143,28.571428571428665,57.14285714285733,False,4.44,False,False,False,False,False,False
35,000056,*ST皇庭,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,2.09,1.9300000000000002,1.9329999999999998,True,True,False,True,2.28,-8.333333333333332,False,59.58875586643713,-0.0020733903888858762,-0.010691700394786667,0.01723662001180158,True,False,True,False,,,60.699920102092314,56.40821983829992,69.2833206296771,False,False,,,False,415452.0,145758.0,2.850286090643395,True,83270600.0,4.6,18.102304347826088,9.999999999999986,10.526315789473681,8.12209001551992,0.0,100.0,True,2.42,False,True,False,False,True,True
36,000058,深 赛 格,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,6.91,6.832000000000001,6.306,True,True,True,True,7.17,-3.6262203626220333,False,64.1276158911496,0.10567207362477493,-0.021759792780415198,0.2548637328103803,True,False,False,False,,,34.59015237297678,27.916584023699457,47.93728907153144,False,False,2026-07-27,7.0,True,83135.0,135320.0,0.6143585574933491,False,57338800.0,0.84,68.26047619047618,-0.28860028860028253,2.164502164502157,9.578179511576277,26.66666666666678,60.00000000000012,False,8.43,False,False,False,False,False,False
37,000059,华锦股份,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,4.53,4.6,4.464499999999999,False,True,True,False,4.69,-3.411513859275056,False,54.13580345783063,0.08374622224753381,0.07452064602637459,0.01845115244231843,True,False,False,False,,,42.342055157469616,41.67546311721368,43.675239237981486,False,False,,,False,169257.0,228367.0,0.7411622519891228,False,76578200.0,1.06,72.24358490566037,-0.4395604395604269,1.7582417582417402,1.4671295777802893,37.49999999999958,62.50000000000042,False,5.23,False,True,False,False,True,False
38,000060,中金岭南,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,6.71,6.409999999999999,6.29,True,True,True,True,6.83,-1.756954612005858,False,53.063292357765974,-0.16651919068256316,-0.2544694707399858,0.17590056011484534,True,False,False,False,2026-07-27,7.0,21.625189039593252,19.229315044672585,26.416937029434585,False,False,2026-08-04,1.0,True,2579495.0,980281.8,2.631381098782003,True,1690438400.0,5.81,290.9532530120482,4.031007751937987,8.527131782945734,6.6772655007949115,16.363636363636346,83.63636363636365,True,8.86,False,False,False,False,False,False
39,000061,农 产 品,L 商务服务,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,5.92,5.982,5.7524999999999995,False,True,True,True,6.16,-3.8961038961038996,False,53.96270887622561,0.040222529505527405,-0.01563340199282766,0.11171186299671013,True,False,False,False,,,26.147155494256754,22.5333656077066,33.37473526735707,False,False,2026-07-28,6.0,True,266420.0,206497.2,1.2901869855862451,False,158123300.0,1.48,106.84006756756757,-2.148760330578514,3.305785123966945,2.911777488048682,15.00000000000011,15.00000000000011,False,7.37,False,False,False,False,False,False
40,000062,深圳华强,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,23.27,22.086000000000002,23.9165,True,False,False,True,34.2,-31.959064327485386,False,42.05506696700045,-2.099275308169233,-2.34467402797726,0.4907974396160544,True,False,False,False,2026-08-04,1.0,9.54578767820004,7.487736003851332,13.661891026897457,False,False,2026-08-04,1.0,True,360806.0,241495.6,1.4940479246826857,False,832216500.0,3.45,241.2221739130435,2.96460176991149,4.292035398230099,-2.703154725816903,19.587628865979465,80.41237113402053,True,39.5,False,False,False,False,False,False
41,000063,中兴通讯,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,34.74,34.048,36.0575,True,False,False,True,42.59,-18.431556703451516,False,46.78290365052659,-0.7803495216660892,-0.6601609316246255,-0.2403771800829273,False,True,False,False,,,26.298583026949178,26.068805162681386,26.758138755484765,True,False,,,False,1660132.0,1157385.2,1.4343815697660556,False,5759753900.0,4.12,1397.9985194174756,1.0765202211230784,2.9386092522548677,-3.6538861540594763,22.77227722772251,77.2277227722775,True,42.59,False,False,False,False,True,False
42,000065,北方国际,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,9.29,9.258,9.029499999999999,True,True,True,True,9.42,-1.380042462845019,False,44.83595237593554,-0.28459381380317694,-0.42475330634563657,0.28031898508491926,True,False,False,False,2026-07-20,12.0,10.22162051911945,9.662533711294067,11.339794134770216,False,False,,,False,209044.0,203168.0,1.0289218774610174,False,194857200.0,1.96,99.4169387755102,0.5411255411255311,3.0303030303030427,2.884988094578885,67.85714285714303,32.14285714285696,False,13.12,False,True,False,True,True,False
43,000066,中国长城,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,14.72,13.947999999999999,15.4425,True,False,False,True,20.4,-27.84313725490195,False,43.66015840630347,-0.9945951833803726,-0.991315125023005,-0.006560116714735109,False,True,False,False,,,8.643921224204158,7.287593888051691,11.356575896509094,True,False,2026-08-05,0.0,True,1450174.0,1261817.4,1.1492740550257114,False,2119638700.0,4.5,471.03082222222224,2.9370629370629286,4.055944055944057,-4.67864659219686,18.96551724137921,81.03448275862078,True,25.74,False,False,False,False,False,False
44,000068,华控赛格,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,2.88,2.8240000000000003,2.7079999999999997,True,True,True,True,2.92,-1.3698630136986314,False,54.04271380046295,-0.03194149111889244,-0.08031337036957197,0.09674375850135905,True,False,False,False,2026-07-24,8.0,21.26025207932554,17.82580232347627,28.129151591024076,False,False,2026-07-23,9.0,True,113319.0,129351.6,0.8760541036987559,False,32556500.0,1.13,28.811061946902658,0.0,2.7777777777777803,6.351550960118174,12.499999999999723,50.0,False,4.22,False,False,False,False,False,False
45,000069,华侨城Ａ,K 房地产,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,1.83,1.784,1.701,True,True,True,True,1.83,0.0,False,60.404639902826865,0.011420319004437962,-0.012475322980385336,0.047791283969646596,True,False,False,False,,,28.63467575558836,23.52326321439394,38.857500837977206,False,False,2026-07-28,6.0,True,529023.0,562825.6,0.9399412535606056,False,94623400.0,0.77,122.88753246753247,3.3898305084745894,4.51977401129944,7.583774250440917,0.0,100.0,True,2.3,False,False,False,False,False,False
46,000070,特发信息,C 制造业,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,14.17,13.106,14.211000000000002,True,False,False,True,18.92,-25.105708245243136,False,44.792642610704625,-1.3618479442813065,-1.5484543171343135,0.3732127457060139,True,False,False,False,2026-08-04,1.0,12.840775919990525,10.816388458791714,16.889550842388147,False,False,2026-08-04,1.0,True,789553.0,450913.4,1.75100806496325,False,1098135700.0,9.22,119.10365509761387,4.885270170244271,8.808290155440424,-0.2885089015551484,10.924369747899213,89.0756302521008,True,26.05,False,False,False,False,False,False
47,000078,ST海王,F 批发零售,腾讯前复权日K回退（成交额、换手率已提供）,False,2026-08-05,1.69,1.642,1.7825,True,False,False,True,2.3,-26.521739130434778,False,49.040954518270766,-0.03067475183177759,-0.023631982347710564,-0.014085538968134054,False,True,False,False,,,14.198465643918565,13.836902988912072,14.921590953931549,False,False,2026-08-04,1.0,True,1007704.0,865209.0,1.1646943108543717,False,166298900.0,3.84,43.30700520833334,1.1976047904191711,4.790419161676638,-5.189340813464237,12.500000000000036,87.49999999999997,True,2.46,False,False,False,False,False,False
