评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
11,002149,西部材料,C 制造业,8.5,671,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%",换手率5.2-7%（-1分）,2026-08-05,38.06,34.504000000000005,35.335499999999996,True,46.77,-18.623048963010476,False,48.14229401108034,13.794140341976373,10.637541659225574,20.10733770747797,2026-07-28,6.0,2026-07-31,3.0,True,1.4499362728602587,1875958200.0,10.22,183.55755381604695,6.31284916201118,9.776536312849164,7.710376250512958,32.57142857142859,False,False,False,False,False,67.42857142857142,False,78.77,腾讯前复权日K回退（成交额、换手率已提供）
12,002709,天赐材料,C 制造业,8.5,1194,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）,2026-08-05,39.05,36.70399999999999,37.07899999999999,True,49.07,-20.419808436926846,False,46.6357606669184,14.600795331345461,12.632784093775882,18.53681780648462,2026-07-28,6.0,2026-08-04,1.0,True,1.3113986467171053,3127338500.0,5.37,582.3721601489758,5.227701428186471,5.254648342764761,5.3156773375765365,1.0256410256411845,False,False,False,True,False,98.97435897435881,True,60.4,腾讯前复权日K回退（成交额、换手率已提供）
13,001270,铖昌科技,C 制造业,8.5,459,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）,2026-08-05,114.42,100.22,113.1445,True,180.64,-36.6585473870682,False,49.37204479367519,17.683195529487477,12.822489858472837,27.40460687151676,,,2026-08-04,1.0,True,1.2624527420739424,1474708299.9999998,6.36,231.8723742138364,7.770556654422145,10.473768484505985,1.1273194896791343,21.3129496402878,False,False,False,False,False,78.6870503597122,True,180.64,腾讯前复权日K回退（成交额、换手率已提供）
14,002635,安洁科技,C 制造业,8.5,1125,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7%；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）,2026-08-05,14.65,13.687999999999999,14.260500000000002,True,19.93,-26.49272453587556,False,47.36883911733448,14.928157964705315,12.255192039637082,20.274089814841783,2026-08-04,1.0,2026-08-04,1.0,True,0.8958095515284829,354885100.0,6.19,57.33200323101777,4.12224591329069,6.751954513148551,2.7313207811787676,25.26315789473684,False,False,False,False,False,74.73684210526316,True,24.74,腾讯前复权日K回退（成交额、换手率已提供）
15,003005,竞业达,I 信息技术,7.5,1458,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7%（-1分）",2026-08-05,14.29,13.374,12.432,True,13.95,2.4372759856630815,True,63.53208765170204,27.627790018491737,19.471208214960942,43.94095362555333,2026-07-28,6.0,2026-07-29,5.0,True,2.6741912750915002,237310000.0,12.97,18.296838858905165,3.251445086705207,9.537572254335263,14.945302445302437,70.45454545454555,True,False,False,True,False,29.545454545454447,False,18.81,腾讯前复权日K回退（成交额、换手率已提供）
16,002501,*ST利源,C 制造业,7.5,1002,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7%（-1分）；涨幅3.2-10.1%（-1分）,2026-08-05,1.33,1.2880000000000003,1.268,True,1.38,-3.623188405797089,False,53.82077531623749,11.467364433136913,8.111364750526333,18.17936379835807,2026-07-29,5.0,2026-07-31,3.0,True,2.5376217183151564,100546600.0,2.12,47.427641509433954,-3.6231884057970842,4.347826086956526,4.88958990536278,0.0,True,False,False,False,True,33.33333333333333,False,1.74,腾讯前复权日K回退（成交额、换手率已提供）
17,002361,神剑股份,C 制造业,7.5,872,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7%（-1分）；涨幅3.2-10.1%（-1分）,2026-08-05,11.41,10.114,10.1115,True,12.86,-11.27527216174183,False,52.1358844191022,15.161791292039489,11.170898008698591,23.143577858721283,2026-07-28,6.0,2026-08-03,2.0,True,2.3375765927861236,2492949500.0,26.98,92.39990733876945,2.7927927927927865,7.927927927927919,12.841813776393224,51.13636363636361,False,False,False,True,True,48.86363636363639,False,22.03,腾讯前复权日K回退（成交额、换手率已提供）
18,002516,旷达科技,C 制造业,7.5,1012,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7%（-1分）；涨幅3.2-10.1%（-1分）,2026-08-05,5.51,5.368,5.2515,True,5.67,-2.8218694885361577,False,55.601081595459135,22.477014740108483,17.26225564458229,32.90653293116087,2026-07-28,6.0,2026-07-28,6.0,True,2.3207301173402866,151879800.0,1.88,80.78712765957447,1.8484288354898348,6.284658040665432,4.922403122917256,58.82352941176479,False,False,False,True,False,41.17647058823522,False,6.83,腾讯前复权日K回退（成交额、换手率已提供）
19,002896,中大力德,C 制造业,7.5,1359,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7%（-1分）",2026-08-05,78.92,70.268,67.4605,True,79.32,-0.504286434694896,False,61.22560465645464,37.41371607935732,23.922319110517275,64.3965100170374,2026-08-03,2.0,2026-07-31,3.0,True,2.3066812889533233,1909366500.0,12.57,151.89868735083533,3.692024701090535,7.883326763894363,16.986977564648953,17.99999999999997,False,False,False,True,True,82.00000000000003,True,95.28,腾讯前复权日K回退（成交额、换手率已提供）
20,001308,康冠科技,C 制造业,7.5,477,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7%（-1分）",2026-08-05,19.04,17.944,17.71,True,20.0,-4.800000000000004,False,56.99304234054668,23.339836956701106,15.433556488851835,39.15239789239965,2026-07-31,3.0,2026-07-29,5.0,True,2.1563526744101487,123251100.0,1.34,91.97843283582088,5.777777777777771,7.333333333333335,7.509881422924892,23.48484848484865,False,False,False,False,False,76.51515151515135,True,23.17,腾讯前复权日K回退（成交额、换手率已提供）
