评分排名,股票代码,股票名称,所属行业,得分,序号,满足条件,未满足条件（扣分项）,数据日期,收盘价,MA5,MA20,MA5上行,前20日平台最高价,平台突破幅度（%）,收盘突破前20日平台,RSI14,"KDJ_K(89,3,3)","KDJ_D(89,3,3)","KDJ_J(89,3,3)",最近MACD金叉日期,最近MACD金叉距今交易日数,最近KDJ健康金叉日期,最近KDJ健康金叉距今交易日数（0=当日）,KDJ金叉且状态良好,量比,当日成交额,换手率,估算流通市值（亿元）,当日涨跌幅,振幅,BIAS20,上影线比例,近3日十字星,近3日倒T字星,近3日吊颈线,近3日长上影阳线,近3日极端大阳线,收盘日内位置（%）,收盘位于日内高位,60日最高价,数据来源
11,002856,*ST美芝,E 建筑业,8.5,1320,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）,2026-08-03,15.46,14.336000000000002,14.597500000000002,True,19.6,-21.122448979591837,False,49.40422822015774,22.34982375800439,19.955364822890736,27.1387416282317,2026-07-29,3.0,2026-07-28,4.0,True,1.116959667555739,110100300.0,6.12,17.990245098039214,10.035587188612105,12.669039145907481,5.908545983901345,0.0,False,False,False,True,True,100.0,True,28.34,腾讯前复权日K回退（成交额、换手率已提供）
12,002255,海陆重工,C 制造业,8.0,774,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）,2026-08-03,8.74,8.342,8.165,True,9.67,-9.617373319544981,False,54.88939640324113,21.80979663013811,15.998012606920687,33.43336467657295,2026-07-27,5.0,2026-07-23,7.0,True,2.5838084049498034,373908700.0,6.74,55.476068249258155,5.301204819277094,5.662650602409646,7.042253521126775,34.04255319148935,True,False,False,True,False,65.95744680851065,False,11.53,腾讯前复权日K回退（成交额、换手率已提供）
13,000890,法尔胜,C 制造业,8.0,337,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%",KDJ金叉距今0-6个交易日且状态良好（-1.5分）,2026-08-03,7.11,6.692,6.7495,True,8.02,-11.346633416458845,False,47.21204423784351,9.858735490246222,8.376821210555018,12.822564049628628,2026-07-22,8.0,2026-07-22,8.0,True,1.4605767242897505,160910600.0,5.46,29.47080586080586,5.646359583952454,6.09212481426449,5.341136380472628,12.195121951219464,False,False,False,False,False,87.80487804878054,True,14.89,腾讯前复权日K回退（成交额、换手率已提供）
14,000159,国际实业,F 批发零售,7.5,60,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）",2026-08-03,5.8,5.361999999999999,5.344,True,5.67,2.2927689594356244,True,59.90676824934799,21.370227553017163,14.854995751384868,34.40069115628175,2026-07-28,4.0,2026-07-28,4.0,True,3.154628431795314,148890800.0,5.48,27.169854014598535,8.41121495327104,8.785046728971958,8.532934131736518,2.127659574468041,False,False,False,False,True,97.87234042553196,True,7.38,腾讯前复权日K回退（成交额、换手率已提供）
15,002717,*ST岭南,N 公共环保,7.5,1199,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；日成交额≥1亿元（-1分）",2026-08-03,1.09,1.024,1.0155,True,1.12,-2.678571428571431,False,57.46552842519264,19.86480254160587,17.389002972240256,24.816401680337094,,,2026-07-29,3.0,True,2.413199776254123,99620300.0,5.48,18.178886861313867,6.8627450980392135,8.823529411764714,7.336287543082226,22.22222222222222,True,False,False,False,False,77.77777777777779,True,1.39,腾讯前复权日K回退（成交额、换手率已提供）
16,000058,深 赛 格,L 商务服务,7.5,36,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,7.07,6.614,6.2155000000000005,True,6.76,4.5857988165680545,True,70.39948490869517,29.41366373427046,20.53529443987645,47.17040232305849,,,2026-07-27,5.0,True,2.1728935503535975,146778200.0,2.12,69.235,6.315789473684208,6.015037593984967,13.747888343656983,24.99999999999989,True,False,False,True,False,75.00000000000011,True,8.56,腾讯前复权日K回退（成交额、换手率已提供）
17,002243,力合科创,C 制造业,7.5,762,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,7.47,7.034000000000001,6.755,True,7.45,0.26845637583892046,True,60.61883123697609,25.320369934450152,18.89717030442515,38.166769194500155,,,2026-07-28,4.0,True,2.096941953163926,247660000.0,2.8,88.45,5.063291139240489,7.313642756680724,10.584752035529235,23.076923076923116,False,False,False,True,False,76.92307692307688,True,9.58,腾讯前复权日K回退（成交额、换手率已提供）
18,002840,华统股份,C 制造业,7.5,1306,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,8.11,7.656000000000001,7.602500000000001,True,8.38,-3.221957040572808,False,56.51400437325175,11.016284145622308,8.373316443537947,16.30221954979103,,,2026-07-29,3.0,True,2.046460057331386,276569700.0,4.27,64.77042154566746,5.46163849154746,8.58257477243172,6.675435711936842,39.39393939393941,False,False,False,True,False,60.606060606060595,False,13.3,腾讯前复权日K回退（成交额、换手率已提供）
19,001308,康冠科技,C 制造业,7.5,476,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,18.18,17.346,17.817,True,20.96,-13.263358778625959,False,48.88551378971244,13.743768205794504,9.048068366579374,23.135167884224767,2026-07-31,1.0,2026-07-29,3.0,True,2.029199253105296,80454200.0,0.92,87.45021739130434,4.723502304147464,6.91244239631336,2.03738003030813,23.333333333333442,False,False,False,True,False,76.66666666666656,True,23.17,腾讯前复权日K回退（成交额、换手率已提供）
20,003037,三和管桩,C 制造业,7.5,1486,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,5.65,5.465999999999999,5.609,True,6.58,-14.133738601823703,False,49.64858681502527,14.91830477379367,11.57790482324777,21.599104674885467,2026-07-29,3.0,2026-07-28,4.0,True,2.0140386335987435,34954300.0,1.04,33.60990384615385,3.4798534798534897,3.846153846153846,0.7309680870030374,9.523809523809321,True,False,False,False,False,90.47619047619068,True,7.56,腾讯前复权日K回退（成交额、换手率已提供）
21,000008,神州高铁,C 制造业,7.5,5,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-08-03,2.44,2.376,2.3625,True,2.86,-14.685314685314681,False,54.09504577408105,14.746009969318521,12.760449658693531,18.7171305905685,2026-07-28,4.0,2026-07-28,4.0,True,1.8345541659899303,109609900.0,1.66,66.03006024096386,2.9535864978902815,2.9535864978903072,3.280423280423286,14.285714285714556,False,False,False,False,False,85.71428571428544,True,2.87,腾讯前复权日K回退（成交额、换手率已提供）
22,000599,青岛双星,C 制造业,7.5,161,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,4.93,4.675999999999999,4.4515,True,4.72,4.449152542372881,True,64.99227130025818,26.48702768468819,19.901313354262143,39.65845634554029,,,2026-07-27,5.0,True,1.732447257182888,105048900.0,2.67,39.344157303370785,4.449152542372881,5.296610169491526,10.749185667752432,4.00000000000027,False,False,True,True,False,95.99999999999973,True,6.06,腾讯前复权日K回退（成交额、换手率已提供）
23,000892,欢瑞世纪,R 文化传播,7.5,338,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-08-03,3.79,3.5060000000000002,3.5550000000000006,True,4.62,-17.965367965367967,False,54.666014847236184,16.672645316039297,12.306532213540015,25.404871521037865,2026-07-31,1.0,2026-07-29,3.0,True,1.691706792612971,526688200.0,19.43,27.10695831188883,2.7100271002709952,5.691056910569105,6.610407876230644,23.80952380952394,False,False,False,False,True,23.80952380952373,False,4.92,腾讯前复权日K回退（成交额、换手率已提供）
24,002656,摩登大道,C 制造业,7.5,1145,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,2.86,2.726,2.752,True,3.09,-7.443365695792881,False,52.661509093495326,25.85970470579683,20.99260690899737,35.59390029939575,2026-07-29,3.0,2026-07-28,4.0,True,1.6550081881221055,57599100.0,3.01,19.13591362126246,4.761904761904767,6.593406593406582,3.924418604651166,11.11111111111114,False,False,False,False,False,88.88888888888886,True,3.61,腾讯前复权日K回退（成交额、换手率已提供）
25,000710,贝瑞基因,M 科研服务,7.5,227,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%,"RSI区间[46.2, 56.5]（-1分）；涨幅3.2-10.1%（-1分）",2026-08-03,8.4,8.184,7.8765,True,8.83,-4.869762174405433,False,57.400359346249004,20.79468058775773,17.272208746187964,27.83962427089726,,,2026-07-28,4.0,True,1.6041102487059347,146332700.0,5.32,27.50614661654135,-1.17647058823529,2.5882352941176547,6.646353075604651,45.45454545454516,True,False,False,True,False,54.54545454545484,False,12.09,腾讯前复权日K回退（成交额、换手率已提供）
26,002488,金固股份,C 制造业,7.5,989,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元",换手率5.2-7.9%（-1分）；涨幅3.2-10.1%（-1分）,2026-08-03,9.19,8.784,8.767999999999999,True,9.69,-5.159958720330238,False,52.57918728767543,17.330281396458762,14.675191311548133,22.640461566280024,2026-07-20,10.0,2026-07-31,1.0,True,1.5478279195305695,337483700.0,3.98,84.79489949748744,0.9890109890109855,6.043956043956053,4.81295620437957,36.36363636363619,False,False,False,False,True,43.63636363636362,False,13.24,腾讯前复权日K回退（成交额、换手率已提供）
27,000430,张家界,N 公共环保,7.5,86,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,6.55,6.334,6.289499999999999,True,7.52,-12.898936170212764,False,50.135647710122576,20.588599221075054,16.105821643329286,29.554154376566586,2026-07-28,4.0,2026-07-27,5.0,True,1.5273034917704968,77906200.0,3.22,24.19447204968944,3.803486529318545,9.03328050713153,4.141823674377938,52.63157894736844,True,False,False,True,False,47.368421052631554,False,8.75,腾讯前复权日K回退（成交额、换手率已提供）
28,002010,传化智联,L 商务服务,7.5,541,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,5.02,4.787999999999999,4.614,True,4.85,3.5051546391752564,True,64.88474099817577,27.354433496525598,20.188746853535175,41.68580678250644,,,2026-07-27,5.0,True,1.508772100364175,168669100.0,1.24,136.0234677419355,3.9337474120082705,4.761904761904771,8.799306458604242,8.695652173913228,False,False,False,False,False,91.30434782608677,True,5.79,腾讯前复权日K回退（成交额、换手率已提供）
29,002037,保利联合,C 制造业,7.5,566,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,6.83,6.548,6.115,True,6.72,1.6369047619047667,True,62.00482787523622,24.763510999564687,18.622376475732906,37.04578004722825,,,2026-07-27,5.0,True,1.497963302412561,109186600.0,3.34,32.69059880239521,4.274809160305337,4.427480916030535,11.692559280457887,3.448275862068892,False,False,True,False,False,96.5517241379311,True,8.76,腾讯前复权日K回退（成交额、换手率已提供）
30,002695,煌上煌,C 制造业,7.5,1181,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,10.71,9.608,9.5655,True,10.98,-2.459016393442619,False,59.669978470149154,37.17248820165071,27.467501439277452,56.58246172639722,2026-07-30,2.0,2026-07-27,5.0,True,1.4934721082359756,205454300.0,3.87,53.088966408268725,9.958932238193018,9.342915811088297,11.964873765093312,0.0,False,False,False,False,True,100.0,True,13.3,腾讯前复权日K回退（成交额、换手率已提供）
31,002315,焦点科技,I 信息技术,7.5,829,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；换手率5.2-7.9%,"RSI区间[46.2, 56.5]（-1分）；涨幅3.2-10.1%（-1分）",2026-08-03,27.17,26.064,24.441,True,27.5,-1.1999999999999937,False,64.59939193323751,35.67009747503943,29.09766871792158,48.81495498927512,,,2026-07-27,5.0,True,1.4774839282370644,466050600.0,6.48,71.92138888888888,1.0412792859799236,3.272592041651168,11.165664252690163,65.90909090909079,False,False,False,False,False,19.318181818182033,False,33.72,腾讯前复权日K回退（成交额、换手率已提供）
32,002583,海能达,C 制造业,7.5,1077,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；日成交额≥1亿元；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；换手率5.2-7.9%（-1分）",2026-08-03,8.57,8.192,7.989,True,8.42,1.7814726840855148,True,59.82077775229558,19.015639516046374,13.93350283571341,29.179912876712297,2026-07-09,17.0,2026-07-28,4.0,True,1.4479446288847448,263285400.0,2.43,108.34790123456789,4.131227217496969,4.8602673147023125,7.272499687069726,7.499999999999833,True,False,False,True,False,92.50000000000017,True,10.29,腾讯前复权日K回退（成交额、换手率已提供）
33,002381,双箭股份,C 制造业,7.5,891,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,5.39,5.177999999999999,5.1739999999999995,True,5.54,-2.7075812274368296,False,56.101064111818374,16.92430798806196,11.885263617451395,27.002396729283088,2026-07-29,3.0,2026-07-29,3.0,True,1.4470102426870906,33319200.0,1.95,17.08676923076923,4.054054054054057,4.0540540540540535,4.174719752609204,4.761904761905084,True,False,False,False,False,95.23809523809491,True,6.67,腾讯前复权日K回退（成交额、换手率已提供）
34,001238,浙江正特,C 制造业,7.5,445,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；放量（量比1.4-2.7）；涨幅3.2-10.1%",日成交额≥1亿元（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,25.69,24.314,24.8985,True,29.2,-12.020547945205474,False,50.60918795031366,14.802997292695517,10.189712326121247,24.02956722584406,2026-07-30,2.0,2026-07-28,4.0,True,1.4168870165374445,15923500.0,0.44,36.189772727272725,5.243752560426063,4.916018025399423,3.178906359820884,0.8333333333331681,False,False,False,True,False,99.16666666666684,True,34.45,腾讯前复权日K回退（成交额、换手率已提供）
35,002380,科远智慧,I 信息技术,7.5,890,站上5日线；站上20日线；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%；涨幅3.2-10.1%,"RSI区间[46.2, 56.5]（-1分）；放量（量比1.4-2.7）（-1分）",2026-08-03,28.78,27.266000000000002,28.616000000000003,True,36.04,-20.14428412874583,False,45.287348445102175,7.274981121985484,5.272118552083434,11.280706261789586,2026-07-29,3.0,2026-07-31,1.0,True,1.352525222639723,263813000.0,6.43,41.02846034214619,3.5997120230381485,3.92368610511159,0.5731059547106441,55.96330275229353,False,False,False,True,False,44.03669724770647,False,51.06,腾讯前复权日K回退（成交额、换手率已提供）
36,000681,视觉中国,I 信息技术,7.5,207,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；换手率5.2-7.9%",放量（量比1.4-2.7）（-1分）；涨幅3.2-10.1%（-1分）,2026-08-03,18.09,17.284000000000002,17.154500000000002,True,19.45,-6.992287917737787,False,51.16371600186635,20.160187102465382,14.30310841073396,31.874344485928223,2026-07-28,4.0,2026-07-28,4.0,True,1.249240105624006,855231100.0,7.04,121.4816903409091,0.7238307349665796,5.734966592427623,5.453379579702104,31.067961165048537,False,False,False,True,False,68.93203883495146,False,25.46,腾讯前复权日K回退（成交额、换手率已提供）
37,002896,中大力德,C 制造业,7.5,1358,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,71.76,63.984,67.348,True,88.48,-18.896925858951175,False,53.798558719757466,18.61790224434026,11.581445614019913,32.69081550498096,,,2026-07-31,1.0,True,1.1682877387439325,535050100.0,3.84,139.33596354166667,9.993868792152071,4.383813611281422,6.551048286511858,0.0,False,False,False,False,True,100.0,True,95.28,腾讯前复权日K回退（成交额、换手率已提供）
38,002054,德美化工,C 制造业,7.5,583,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,7.15,6.845999999999999,6.761500000000001,True,7.18,-0.41782729805013036,False,55.855103718948044,17.58959523853241,12.7461260873016,27.276533540994034,2026-07-09,17.0,2026-07-28,4.0,True,1.1486129298870809,120977900.00000001,4.46,27.12508968609866,4.2274052478134205,4.956268221574354,5.745766471936694,11.764705882352926,False,False,False,False,False,88.23529411764707,True,8.93,腾讯前复权日K回退（成交额、换手率已提供）
39,002284,亚太股份,C 制造业,7.5,800,"站上5日线；站上20日线；RSI区间[46.2, 56.5]；MACD多头；KDJ金叉距今0-6个交易日且状态良好；日成交额≥1亿元；涨幅3.2-10.1%",放量（量比1.4-2.7）（-1分）；换手率5.2-7.9%（-1分）,2026-08-03,9.7,9.4,9.1695,True,10.49,-7.530981887511924,False,53.46315316951149,15.309225278751361,11.510067941573956,22.90753995310617,2026-07-23,7.0,2026-07-27,5.0,True,1.1441559195300843,182219600.0,2.58,70.6277519379845,3.301384451544176,3.727369542066024,5.785484486613228,14.285714285714505,False,False,False,True,False,85.7142857142855,True,13.74,腾讯前复权日K回退（成交额、换手率已提供）
